Soil Resistivity (Ohm-m),pH,Moisture Equivalent(%),exposure time,Air pore space (%),Clay %,Pipe Diameter (inches),Iron and Steel Type_Bessemer Steel,Iron and Steel Type_Open Hearth iron,Iron and Steel Type_Wrought Iron,Loss Oz/ft2,score
368.38,5.67,15.58,14.98,34.96,15.82,3.0,False,True,False,1.4351907104062152,0.0
11.4,4.52,33.92,10.76,24.39,66.77,3.0,False,True,False,14.138288345225256,0.08053588054573439
431.0,5.9,12.2,8.1,40.6,7.2,3.0,True,False,False,0.933050484615254,0.0
66.7,5.6,22.2,8.3,7.0,17.7,3.0,True,False,False,5.367838177057594,0.0
29.66,7.35,46.26,7.7,20.82,18.76,3.28,False,False,True,2.84258320058858,1.0
11.35,7.26,28.34,7.5,16.63,20.24,1.57,False,False,True,2.9246365613816354,0.0
20.6,7.3,18.0,6.2,10.9,26.0,1.5,True,False,False,1.4504359243435616,1.0
19.7,4.6,28.4,1.1,3.9,34.2,1.5,True,False,False,0.6203320967335542,0.47780253255250177
0.6,3.1,55.4,5.68,68.9,65.0,1.5,False,False,True,7.521348171988051,0.0
112.0,4.5,13.8,8.0,16.0,17.6,3.0,False,True,False,1.97079559103612,0.02899515773746866
112.0,4.5,13.8,3.61,16.0,17.6,1.5,False,False,True,1.6804807265512949,0.19091658807392023
0.6,3.1,55.4,11.14,68.9,65.0,3.0,False,True,False,12.012803233331256,0.01456695335252436
2.51,7.18,14.94,11.7,18.54,26.91,2.94,False,True,False,9.888613371467883,0.0
137.0,4.7,34.8,12.0,14.9,45.8,3.0,False,False,True,10.921103880117943,0.8696788274723405
31.9,7.1,12.4,9.97,33.5,12.8,1.5,True,False,False,3.5750398604179265,0.0
57.01,7.29,17.89,3.9,11.89,15.59,1.48,False,False,True,2.0059566760392005,0.21387209403717808
430.89,6.08,12.42,17.5,40.55,7.25,1.55,False,True,False,2.0006622629808577,0.015667194457504544
99.46,5.14,14.53,2.71,30.96,5.68,1.5,False,True,False,1.3318166210248894,1.0
15.65,7.07,49.96,15.45,6.57,64.34,3.0,False,True,False,8.893150869589022,0.34769504908128557
51.68,7.25,23.77,10.54,14.12,19.1,3.0,False,True,False,3.603275108831726,0.0
11.46,7.32,28.27,7.8,16.53,20.2,3.11,False,True,False,2.420657321214694,0.9202700141860416
35.21,6.2,17.04,4.0,14.55,14.0,1.33,False,False,True,2.4816962713798936,0.0
4.08,6.8,24.6,7.07,2.5,62.6,3.0,False,False,True,11.042769677280296,1.0
114.0,4.5,13.0,13.06,34.7,5.6,3.0,False,False,True,1.246386896980564,0.0
19.7,4.6,28.4,5.45,3.9,34.2,1.5,False,True,False,2.290379651153454,0.26030173282921376
2.78,9.4,24.7,12.1,6.1,6.2,1.5,False,False,True,21.375877894250557,0.051590662854201955
13.2,5.3,33.1,5.86,6.9,40.3,1.5,True,False,False,4.080869849037367,0.08513952790794757
2.63,7.4,14.8,5.8,18.7,26.7,1.5,True,False,False,3.4763023135945503,0.0
114.0,4.5,13.0,17.2,34.7,5.6,1.5,True,False,False,1.5908215811172093,0.01898529415896951
5.16,7.27,36.72,2.74,8.18,69.43,1.5,False,True,False,1.7197259631546788,0.2308567213024682
28.2,6.8,24.8,5.5,15.8,52.1,1.5,False,True,False,2.522863734667698,0.1918251848781223
2.78,9.4,24.7,10.28,6.1,6.2,3.0,True,False,False,20.022585516348844,0.7141091078992162
13.15,7.0,28.8,9.7,4.9,35.8,1.5,False,True,False,6.552185044872999,0.021280470601760974
45.2,6.16,24.85,7.94,6.16,24.97,1.5,False,True,False,4.621542276909198,0.0
12.65,4.14,34.63,7.9,26.63,71.36,2.87,True,False,False,11.89799046952861,0.0
13.2,5.3,33.1,8.95,6.9,40.3,1.5,False,False,True,5.213989673427312,0.6078326608876466
59.99,4.6,30.88,3.9,4.34,51.65,3.05,True,False,False,4.0715829240028105,1.0
137.0,4.7,34.8,5.22,14.9,45.8,3.0,False,True,False,5.02335449464745,0.9778786102307443
137.0,4.7,34.8,6.02,14.9,45.8,3.0,True,False,False,5.85563482568255,0.8998977856462078
66.7,5.6,22.2,11.97,7.0,17.7,1.5,True,False,False,6.3151454720650655,0.11580683787374635
12.78,4.11,34.48,12.0,26.73,71.23,2.98,True,False,False,18.33211964806758,1.0
10.0,8.8,31.2,4.83,7.2,31.2,3.0,False,True,False,1.745057368190149,0.6656794381659344
2.48,7.38,14.8,3.9,18.55,26.54,3.03,False,False,True,2.6748308071078823,1.0
74.09,6.18,19.89,11.64,18.24,21.04,1.5,False,True,False,3.622819059970444,1.0
12.15,7.0,28.6,4.7,1.1,52.5,3.0,True,False,False,4.967783999842287,1.0
177.86,4.76,29.24,7.9,18.08,46.07,1.39,False,True,False,3.911632648711902,0.06662052514832147
74.6,6.6,13.0,7.9,27.8,6.6,3.0,False,True,False,3.589711074833444,1.0
110.0,5.3,32.0,6.41,15.5,53.1,3.0,False,False,True,1.6468739842978344,1.0
66.7,5.6,22.2,12.0,7.0,17.7,3.0,False,True,False,6.697707722345844,0.0
4.08,6.8,24.6,7.85,2.5,62.6,3.0,False,True,False,12.779600919552449,1.0
177.9,4.8,29.1,8.22,18.2,46.1,3.0,True,False,False,3.540490033512972,1.0
49.0,6.7,23.4,8.0,14.7,35.1,3.0,False,True,False,3.346542862325756,1.0
431.0,5.9,12.2,4.42,40.6,7.2,3.0,False,True,False,0.615046374166958,0.00704638600999769
28.2,6.8,24.8,1.0,15.8,52.1,3.0,False,False,True,0.6131617922966921,0.0
66.7,5.6,22.2,10.95,7.0,17.7,3.0,False,False,True,6.35542476500388,0.06669558737796362
7.56,5.46,32.2,7.09,17.85,53.71,1.5,True,False,False,5.292761706885655,1.0
205.0,4.7,2.8,10.12,38.1,0.6,3.0,True,False,False,2.7815732339814767,0.03846123697928078
10.0,8.8,31.2,10.28,7.2,31.2,3.0,False,False,True,3.281101289023541,0.0
111.94,4.5,13.65,4.2,16.0,17.62,1.49,True,False,False,1.7170214359465013,1.0
3.3,7.6,37.0,1.1,8.7,70.1,3.0,True,False,False,0.7331934338967157,0.0
21.2,4.4,34.3,8.59,3.7,63.6,3.0,False,False,True,4.488360932920253,0.0
2.9,9.5,21.7,5.9,34.5,9.4,3.0,True,False,False,6.002741643451781,0.43224868072424977
59.8,4.5,30.8,5.9,4.4,51.7,1.5,False,False,True,5.6657940208132525,0.698476691912303
386.0,4.5,3.0,7.7,32.1,2.6,1.5,False,True,False,1.49761661436321,0.0779520182591981
29.06,7.47,22.52,1.0,3.69,36.24,3.02,False,True,False,0.9062807894616794,0.05598201328239374
74.76,6.68,12.92,6.0,27.83,6.75,2.9,False,False,True,3.412553845608256,0.0
49.0,6.7,23.4,8.36,14.7,35.1,3.0,False,False,True,3.49058679010149,0.938500081518636
28.13,6.77,24.82,3.6,15.74,51.95,1.6,True,False,False,2.2031583554405074,0.087235641437091
31.9,7.1,12.4,13.75,33.5,12.8,1.5,False,False,True,4.59159299121863,0.0
137.02,4.82,34.64,11.9,14.78,45.91,1.54,False,True,False,11.97217130148424,1.0
114.0,4.5,13.0,16.99,34.7,5.6,1.5,True,False,False,1.5629259862527762,0.006425814396006811
431.0,5.9,12.2,8.71,40.6,7.2,3.0,False,True,False,0.4451572127439941,0.05263928489727037
2.63,7.4,14.8,1.43,18.7,26.7,3.0,False,True,False,1.4312847604073016,1.0
3.3,7.6,37.0,1.29,8.7,70.1,3.0,True,False,False,0.7216904329273333,1.0
21.4,4.67,34.22,17.0,3.5,63.62,1.53,True,False,False,6.345667400356435,0.0
29.8,7.3,46.4,4.9,20.9,18.6,3.0,False,False,True,1.9185021031493157,0.5590387690142249
386.0,4.5,3.0,4.72,32.1,2.6,1.5,False,True,False,0.7227577353263105,0.0
4.89,7.5,54.4,4.26,5.7,70.4,3.0,False,True,False,4.043581840419068,1.0
0.64,2.89,55.19,6.3,69.19,65.1,1.59,False,False,True,7.319672038283575,0.6972793042851596
33.39,7.07,12.77,2.09,33.16,13.57,1.5,True,False,False,0.4774586735105761,0.05841305350131339
28.9,7.5,22.4,10.19,3.8,36.3,1.5,False,False,True,5.089087585832292,0.1982995485436532
6.84,7.3,37.6,8.22,2.0,44.9,3.0,True,False,False,5.037293491498505,0.1634435977532746
114.21,4.56,13.16,4.1,34.96,5.67,3.02,True,False,False,0.9037081628209178,0.6549212787746451
12.7,4.2,34.5,6.0,26.6,71.2,1.5,False,True,False,9.410374773341855,0.06698008338525221
17.7,7.6,25.7,1.5,2.6,46.1,1.5,False,False,True,0.2233933598736404,0.24633596147112888
12.73,4.16,34.51,2.2,26.56,71.25,1.53,False,True,False,4.442805951823788,0.0
20.49,7.48,17.85,17.5,10.74,26.01,3.13,False,True,False,4.739361438866661,1.0
137.0,4.7,34.8,2.9,14.9,45.8,1.5,True,False,False,4.08807907816701,0.1716890149427171
11.4,7.3,28.4,11.16,16.6,20.3,3.0,False,False,True,3.438839201455412,0.938978567895339
82.9,4.4,22.2,6.73,12.0,26.5,1.5,False,True,False,4.522473764747861,1.0
252.48,6.37,19.29,8.56,25.35,19.42,3.0,True,False,False,3.7050372182543274,0.0
28.14,6.89,24.79,11.5,15.67,52.23,2.89,False,True,False,4.721025750059136,1.0
0.6,3.1,55.4,8.0,68.9,65.0,3.0,False,False,True,10.076999284184676,0.0
7.12,4.2,57.8,8.28,22.4,29.8,1.5,True,False,False,21.01925353085324,1.0
49.0,6.7,23.4,8.67,14.7,35.1,1.5,False,True,False,3.509564671523916,0.0
59.8,4.5,30.8,3.91,4.4,51.7,3.0,True,False,False,3.9300039179342687,1.0
109.98,5.11,32.06,7.8,15.61,53.05,2.93,False,False,True,1.826026049445373,0.0
74.6,6.6,13.0,6.1,27.8,6.6,3.0,False,False,True,3.2427389737008765,0.3548837616481473
74.64,6.47,12.94,12.0,27.75,6.69,3.07,False,False,True,4.871376912744123,0.07839832692023337
2.68,9.37,24.72,1.7,6.23,6.23,1.23,True,False,False,6.315130544106404,0.6031126730360011
431.0,5.9,12.2,5.13,40.6,7.2,1.5,True,False,False,0.7328177652931712,8.905624035803039e-05
49.0,6.7,23.4,3.19,14.7,35.1,3.0,False,False,True,1.675880782699964,0.0
5.7,3.7,42.6,4.56,1.9,87.8,1.5,False,False,True,3.3317298854376984,0.0
12.75,8.49,20.33,4.44,28.37,10.77,1.5,False,False,True,4.26493087384902,0.0
85.0,4.9,29.4,3.46,5.4,1.2,1.5,True,False,False,2.0816705483528133,1.0
9.7,6.0,33.0,2.0,2.3,47.1,3.0,True,False,False,2.3361654772025267,0.014666647678285927
51.5,4.9,28.4,6.34,9.6,22.3,1.5,False,True,False,5.172323127756506,0.6170833565742645
8.0,6.8,72.8,10.08,34.0,46.2,3.0,False,False,True,10.737132871831353,0.0
17.8,7.2,25.8,1.0,9.5,36.0,1.5,True,False,False,0.3482038522020982,0.06083301443423728
4.89,7.5,54.4,7.41,5.7,70.4,3.0,False,False,True,4.988840207558355,1.0
12.7,4.2,34.5,2.24,26.6,71.2,3.0,False,True,False,5.45600560226605,1.0
112.0,3.8,7.0,5.4,3.5,4.5,3.0,False,False,True,4.125244198608837,0.004507706618067491
112.0,3.8,7.0,10.6,3.5,4.5,1.5,False,False,True,8.234671638913627,0.09762958993539189
12.15,7.0,28.6,9.11,1.1,52.5,3.0,False,False,True,8.934776758600718,0.20809627794690047
28.2,6.8,24.8,1.0,15.8,52.1,1.5,False,True,False,0.5234545024099005,0.0598080454565999
206.43,4.04,5.62,8.35,13.36,3.85,1.5,False,True,False,4.783605742224811,0.0
19.64,4.56,28.36,5.7,3.72,34.28,2.87,False,True,False,2.483418060968317,1.0
13.2,5.3,33.1,17.4,6.9,40.3,1.5,False,False,True,6.635578357197463,0.0
57.0,7.3,17.8,2.43,11.7,15.8,3.0,True,False,False,1.0484924345666244,1.0
35.07,6.35,17.04,5.9,14.29,14.15,2.89,False,False,True,2.946280039238282,0.09358578578223624
137.0,4.7,34.8,10.12,14.9,45.8,3.0,True,False,False,9.614222164155729,0.6432532054267953
51.5,4.9,28.4,11.6,9.6,22.3,3.0,True,False,False,6.924858424279188,1.0
51.52,4.92,28.19,7.5,9.74,22.42,1.52,False,False,True,5.883904188133942,1.0
21.22,4.32,34.21,16.7,3.91,63.6,1.48,False,False,True,5.83824538303467,0.1658738326389604
177.9,4.8,29.1,12.0,18.2,46.1,1.5,False,True,False,4.143347119153665,0.0
17.7,7.6,25.7,2.59,2.6,46.1,1.5,True,False,False,0.9312654486603,0.0
14.94,6.79,7.54,4.1,23.22,31.07,3.07,True,False,False,2.713435601139937,0.40717596349575297
3.3,7.6,37.0,8.57,8.7,70.1,1.5,False,True,False,4.152503772270498,0.0
6.13,6.45,41.16,5.59,32.59,45.11,3.0,False,True,False,5.635241116053545,0.0
12.15,7.0,28.6,9.6,1.1,52.5,1.5,True,False,False,8.624569007064272,0.0558603810840017
5.74,3.84,42.59,12.0,1.85,87.84,1.43,False,False,True,8.25384934425125,0.0
46.93,6.75,16.17,3.82,30.04,20.56,1.5,False,False,True,1.8835583410785743,1.0
6.87,7.43,37.43,12.1,2.15,44.9,3.07,True,False,False,6.5286908887022905,0.0
2.34,8.8,28.7,7.5,5.0,24.5,1.5,True,False,False,16.97076236595733,0.2865662665681042
386.07,4.56,3.05,12.1,32.12,2.44,3.1,True,False,False,2.445331501818006,0.015611274394352845
137.0,4.7,34.8,9.58,14.9,45.8,1.5,False,False,True,11.498261570214668,1.0
431.0,5.9,12.2,1.9,40.6,7.2,1.5,True,False,False,0.0830517790096425,0.0011762476147065834
431.0,5.9,12.2,1.9,40.6,7.2,1.5,False,True,False,-0.1291899195827436,0.05853583402538682
74.54,6.7,13.11,8.1,27.83,6.37,1.59,False,False,True,4.2450647738228255,0.0
2.78,9.4,24.7,8.1,6.1,6.2,3.0,True,False,False,19.793984389104388,0.13318315936724123
82.9,4.4,22.2,10.11,12.0,26.5,3.0,True,False,False,6.38546055967017,0.517725043122383
57.0,7.3,17.8,9.66,11.7,15.8,3.0,True,False,False,3.210177880399856,0.6177691934208901
51.5,4.9,28.4,1.7,9.6,22.3,3.0,False,False,True,1.9894929846213596,0.1277206507373259
17.7,7.6,25.7,6.1,2.6,46.1,1.5,True,False,False,1.934556452789584,0.9130698547425138
13.2,5.3,33.1,15.64,6.9,40.3,3.0,False,False,True,6.044076947559552,0.0
17.8,7.46,25.83,12.1,2.68,46.02,3.02,False,True,False,3.032622342079013,0.0
0.6,3.1,55.4,8.48,68.9,65.0,1.5,False,False,True,11.882852971713003,0.0
4.08,6.8,24.6,7.7,2.5,62.6,3.0,True,False,False,12.854217864465816,0.0034354240662175686
35.2,6.2,17.2,7.66,14.4,13.9,1.5,True,False,False,3.4549476916427837,0.6555110588269695
30.57,5.87,30.16,5.23,3.98,36.84,3.0,False,False,True,3.078595354724037,0.6669284385380743
28.2,6.8,24.8,7.67,15.8,52.1,1.5,True,False,False,3.502459488474968,0.235284039824576
9.7,6.0,33.0,8.35,2.3,47.1,3.0,False,False,True,6.636665353762238,1.0
35.2,6.2,17.2,3.8,14.4,13.9,1.5,True,False,False,2.330844609029133,0.0
23.7,6.2,31.2,3.91,10.8,30.9,1.5,True,False,False,2.9718346983189567,1.0
2.63,7.4,14.8,1.64,18.7,26.7,3.0,False,False,True,1.6806782709683257,0.0
0.6,3.1,55.4,8.0,68.9,65.0,3.0,False,True,False,10.205515883449053,0.014358135979914768
17.56,7.61,25.81,4.0,2.65,46.1,2.94,False,True,False,1.7413810101686908,1.0
57.0,7.3,17.8,9.6,11.7,15.8,3.0,True,False,False,3.210177880399856,0.6868623197352575
6.79,7.26,37.56,6.0,1.94,44.97,2.96,True,False,False,3.5870633619139536,0.30130471515566537
17.8,7.2,25.8,11.7,9.5,36.0,3.0,True,False,False,3.116112369431634,1.0
8.0,6.8,72.8,2.86,34.0,46.2,3.0,False,False,True,2.06796102341505,1.0
386.0,4.5,3.0,17.2,32.1,2.6,3.0,True,False,False,2.553242989378045,0.0
49.0,6.7,23.4,6.46,14.7,35.1,3.0,False,False,True,2.928169261558494,0.0
12.76,4.32,34.46,5.9,26.71,70.97,1.52,True,False,False,7.7632253259234,0.8670015550924346
28.93,7.59,22.27,7.6,3.76,36.39,3.08,False,False,True,3.1184617754099677,0.25711311440719115
66.7,5.6,22.2,8.0,7.0,17.7,1.5,False,True,False,5.18667140309514,0.0
83.0,4.42,22.22,4.1,11.98,26.51,1.71,True,False,False,2.865531957697096,0.0
2.78,9.4,24.7,7.93,6.1,6.2,1.5,True,False,False,18.81157248803762,0.16075074764640157
28.24,6.88,24.7,11.6,15.75,52.16,1.48,False,True,False,4.787331280985175,0.0
20.6,7.3,18.0,8.43,10.9,26.0,3.0,False,True,False,1.5093805781783505,1.0
51.5,4.9,28.4,8.53,9.6,22.3,1.5,True,False,False,6.498948121606536,1.0
112.0,3.8,7.0,10.1,3.5,4.5,3.0,False,False,True,8.179208906815834,0.0
205.04,4.69,2.91,8.0,38.06,0.46,3.02,False,False,True,2.076096298857001,0.0
205.12,4.69,2.86,1.8,38.28,0.61,1.68,True,False,False,1.0040491382622965,1.0
51.51,4.85,28.1,3.6,9.78,22.55,1.41,False,True,False,3.3960739928964463,0.0
112.0,3.8,7.0,10.1,3.5,4.5,3.0,True,False,False,8.153109901761962,0.0
9.9,5.89,32.98,8.0,2.31,47.04,3.01,False,False,True,6.784747002839669,0.30710017091278624
5.7,3.7,42.6,10.8,1.9,87.8,3.0,False,False,True,6.387832911588728,0.40157698886153204
2.78,9.4,24.7,3.4,6.1,6.2,3.0,False,True,False,9.738584920485463,0.0
1.27,7.02,29.35,11.6,7.11,32.27,1.39,False,True,False,5.181328920647646,0.0849283815790176
3.05,9.36,21.74,1.9,34.71,9.44,3.01,False,False,True,3.333290598942712,0.654409059349833
2.34,8.8,28.7,9.24,5.0,24.5,1.5,True,False,False,29.02441649181378,0.0
74.62,6.55,12.83,1.2,27.82,6.67,1.34,False,False,True,1.252723445546971,0.004039972900958919
28.26,7.0,24.86,16.9,15.84,52.11,3.13,True,False,False,5.183059228665199,0.20692156492546074
15.0,7.0,7.6,10.79,23.2,30.9,1.5,False,True,False,4.475164493237393,1.0
11.4,7.3,28.4,5.6,16.6,20.3,3.0,False,False,True,2.556545488544922,0.7976651252908873
74.4,5.6,24.2,5.96,7.5,15.3,1.5,True,False,False,3.4052693414683963,1.0
17.7,7.6,25.7,12.1,2.6,46.1,3.0,False,False,True,3.2878909185869976,0.04448350389280384
178.02,4.74,29.12,3.8,18.18,46.08,1.6,False,False,True,3.2603680538992816,0.13312923330639875
9.7,6.0,33.0,11.68,2.3,47.1,1.5,False,True,False,7.245173115020225,0.08553953622146401
4.08,6.8,24.6,9.0,2.5,62.6,3.0,False,False,True,15.844551715491043,0.19637955575819907
177.9,4.8,29.1,7.22,18.2,46.1,3.0,False,True,False,3.5321431479873038,1.0
21.31,4.44,34.18,1.0,3.82,63.76,2.99,True,False,False,0.617861006152893,0.0
31.9,7.1,12.4,1.9,33.5,12.8,1.5,False,True,False,0.1749025793026567,0.0
82.9,4.4,22.2,3.44,12.0,26.5,3.0,False,False,True,3.038008191720685,0.0
13.2,5.3,33.1,7.9,6.9,40.3,3.0,True,False,False,4.610041247623475,0.00029268145542920415
2.94,9.45,24.71,10.3,6.09,6.11,1.69,True,False,False,20.43270958709349,1.0
5.7,3.7,42.6,8.0,1.9,87.8,3.0,True,False,False,4.659247127783099,1.0
3.3,7.6,37.0,7.5,8.7,70.1,1.5,False,True,False,3.5470335254555048,0.0
11.38,7.25,28.36,7.7,16.59,20.32,3.02,True,False,False,2.6261257833606355,1.0
49.0,6.7,23.4,1.4,14.7,35.1,3.0,False,False,True,1.191161355071109,0.30349444003684095
31.8,5.82,30.38,4.75,10.45,28.39,1.5,False,False,True,3.115346638693099,1.0
12.15,7.0,28.6,1.0,1.1,46.2,1.5,False,True,False,0.9771811150796136,0.0
2.78,9.4,24.7,5.49,6.1,6.2,3.0,False,True,False,12.781538886708642,0.5227987981587197
59.8,4.5,30.8,12.92,4.4,51.7,3.0,False,False,True,9.080593548468109,1.0
17.73,7.51,25.81,4.0,2.51,46.13,1.63,False,False,True,2.330976388010997,0.02276718022353309
35.2,6.2,17.2,5.57,14.4,13.9,1.5,False,True,False,2.880278270281469,0.25904633190819065
51.5,4.9,28.4,7.34,9.6,22.3,1.5,False,True,False,5.750481091320991,0.0
386.0,4.5,3.0,1.45,32.1,2.6,3.0,True,False,False,0.1720436488934599,0.008463879978446808
28.9,7.5,22.4,1.98,3.8,36.3,1.5,False,True,False,1.0628784687908073,0.5872005174441782
17.7,7.6,25.7,5.94,2.6,46.1,1.5,True,False,False,1.962410372118216,1.0
17.8,7.2,25.8,1.0,9.5,36.0,3.0,False,False,True,0.2828499481290593,0.0
74.4,5.6,24.2,1.65,7.5,15.3,3.0,False,True,False,1.3342130848741114,0.009501512223371427
111.85,4.53,13.81,8.0,15.97,17.54,2.89,False,True,False,1.8746794318944708,1.0
31.9,7.1,12.4,17.5,33.5,12.8,3.0,False,True,False,5.977926859779031,1.0
9.7,6.0,33.0,10.35,2.3,47.1,3.0,False,False,True,7.483377121630895,1.0
29.8,7.3,46.4,5.07,20.9,18.6,1.5,False,False,True,1.960038307493433,0.6191880799336351
29.8,7.3,46.4,3.58,20.9,18.6,3.0,True,False,False,1.7175531355455749,1.0
1.3,7.0,29.4,9.42,7.2,32.4,1.5,False,True,False,4.488877562327384,0.0
48.85,6.71,23.46,8.2,14.71,35.06,3.12,False,False,True,3.4568878142662025,0.0
49.0,6.7,23.4,6.77,14.7,35.1,1.5,False,True,False,2.7158532728950022,1.0
6.84,7.3,37.6,5.9,2.0,44.9,1.5,True,False,False,3.3131673007163536,0.0
431.0,5.9,12.2,4.1,40.6,7.2,3.0,True,False,False,0.729814594176613,0.0
11.4,7.3,28.4,6.05,16.6,20.3,3.0,False,False,True,2.757748461206222,0.0
9.7,6.0,33.0,3.42,2.3,47.1,3.0,False,False,True,3.247912217294359,1.0
386.0,4.5,3.0,11.37,32.1,2.6,1.5,False,True,False,2.301997908525172,0.0
66.7,5.6,22.2,4.85,7.0,17.7,1.5,False,True,False,3.726862770498647,1.0
31.9,7.1,12.4,6.31,33.5,12.8,3.0,True,False,False,2.145164153935268,0.0
13.2,5.3,33.1,1.73,6.9,40.3,3.0,False,True,False,1.326864274185989,1.0
5.7,3.7,42.6,8.0,1.9,87.8,3.0,False,False,True,4.654730279668748,0.0
82.9,4.4,22.2,3.11,12.0,26.5,3.0,True,False,False,2.6813436528282595,1.0
49.0,6.7,23.4,12.0,14.7,35.1,3.0,False,True,False,4.447563838776945,1.0
204.95,4.61,2.88,17.6,38.1,0.73,3.04,False,True,False,4.403119262453706,0.0
5.7,3.7,42.6,12.0,1.9,87.8,3.0,False,False,True,7.709205547722965,0.10555857528249454
11.49,7.35,28.42,9.9,16.69,20.27,1.48,True,False,False,3.197878231794104,0.11309413097023671
4.08,6.8,24.6,2.39,2.5,62.6,3.0,False,False,True,3.697087576986468,0.0
17.7,7.6,25.7,8.0,2.6,46.1,3.0,True,False,False,1.8509101722262125,0.1890134524274163
3.3,7.6,37.0,1.1,8.7,70.1,3.0,False,True,False,0.6164607395498627,0.0
29.8,7.3,46.4,16.9,20.9,18.6,1.5,False,False,True,4.724363556109702,0.1285969373261253
4.89,7.5,54.4,4.11,5.7,70.4,3.0,True,False,False,3.8650960522365176,0.0
66.7,5.6,22.2,11.61,7.0,17.7,1.5,False,True,False,6.229607478838704,0.0
13.15,7.0,28.8,9.05,4.9,35.8,3.0,False,False,True,6.757705740887743,1.0
74.4,5.6,24.2,5.77,7.5,15.3,1.5,False,True,False,3.187119994840864,1.0
112.0,4.5,13.8,12.0,16.0,17.6,1.5,True,False,False,2.58569173913148,1.0
4.89,7.5,54.4,2.12,5.7,70.4,3.0,True,False,False,2.2175278954700124,1.0
85.0,4.9,29.4,7.6,5.4,1.2,1.5,True,False,False,3.896961379491316,0.265371806479942
20.6,7.3,18.0,15.36,10.9,26.0,3.0,False,True,False,1.703427715750173,0.2535836993216192
2.29,8.83,28.74,14.5,4.97,24.56,1.58,True,False,False,35.22642709967908,0.0
5.08,7.63,54.31,2.0,5.67,70.45,1.65,True,False,False,1.952012116541759,0.08191851910015578
74.4,5.6,24.2,4.0,7.5,15.3,1.5,True,False,False,2.736109762596849,0.0
74.38,5.62,24.16,10.0,7.42,15.32,3.2,True,False,False,5.30870630063844,0.2879255112595858
6.85,7.25,37.75,2.2,1.94,44.87,1.47,False,False,True,2.107748178762253,0.19618868711912363
177.9,4.8,29.1,7.9,18.2,46.1,1.5,False,True,False,3.513931366392294,0.052359724646328834
79.77,6.41,15.78,10.45,26.0,13.4,3.0,False,True,False,3.908891651625732,1.0
431.0,5.9,12.2,3.16,40.6,7.2,3.0,True,False,False,0.5182979191294924,0.0
13.15,7.0,28.8,17.5,4.9,35.8,3.0,True,False,False,9.36210482093914,1.0
