Soil Resistivity (Ohm-m),pH,Moisture Equivalent(%),exposure time,Air pore space (%),Clay %,Pipe Diameter (inches),Iron and Steel Type_Bessemer Steel,Iron and Steel Type_Open Hearth iron,Iron and Steel Type_Wrought Iron,Loss Oz/ft2,score
15.65,7.07,49.96,15.45,6.57,64.34,3.0,False,True,False,7.1446000000000005,1.2887708170642054
51.68,7.25,23.77,10.54,14.12,19.1,3.0,False,True,False,4.294633333333333,-0.15079142476170004
11.46,7.32,28.27,7.8,16.53,20.2,3.11,False,True,False,2.442399999999999,0.7696542615317782
35.21,6.2,17.04,4.0,14.55,14.0,1.33,False,False,True,2.4027800000000004,0.6063591802356788
4.08,6.8,24.6,7.07,2.5,62.6,3.0,False,False,True,11.4808,0.4162347426361608
114.0,4.5,13.0,13.06,34.7,5.6,3.0,False,False,True,1.396033333333334,-0.4799274369919204
19.7,4.6,28.4,5.45,3.9,34.2,1.5,False,True,False,2.3940119047619053,1.2491664727225438
2.78,9.4,24.7,12.1,6.1,6.2,1.5,False,False,True,21.15740000000001,-0.9181023109115428
13.2,5.3,33.1,5.86,6.9,40.3,1.5,True,False,False,4.221985000000002,1.3970166852818227
2.63,7.4,14.8,5.8,18.7,26.7,1.5,True,False,False,3.3940333333333315,1.3587578456030458
114.0,4.5,13.0,17.2,34.7,5.6,1.5,True,False,False,1.5545,-0.7650681025222538
5.16,7.27,36.72,2.74,8.18,69.43,1.5,False,True,False,1.984400000000001,1.3172647133270499
28.2,6.8,24.8,5.5,15.8,52.1,1.5,False,True,False,2.4746378095238115,-0.9704315078115694
2.78,9.4,24.7,10.28,6.1,6.2,3.0,True,False,False,20.201399999999985,-1.365166067168272
13.15,7.0,28.8,9.7,4.9,35.8,1.5,False,True,False,6.499555555555556,-0.7599681031380932
45.2,6.16,24.85,7.94,6.16,24.97,1.5,False,True,False,4.588950000000001,-0.46329720597167295
12.65,4.14,34.63,7.9,26.63,71.36,2.87,True,False,False,12.7872,1.2861303941288915
13.2,5.3,33.1,8.95,6.9,40.3,1.5,False,False,True,5.102236229946523,0.9561557326406208
59.99,4.6,30.88,3.9,4.34,51.65,3.05,True,False,False,4.003000000000001,0.3685723472690957
137.0,4.7,34.8,5.22,14.9,45.8,3.0,False,True,False,5.583799999999999,-1.4140745783648958
137.0,4.7,34.8,6.02,14.9,45.8,3.0,True,False,False,6.047,-1.4111890915628256
66.7,5.6,22.2,11.97,7.0,17.7,1.5,True,False,False,6.159316129032256,-1.0222708917542314
12.78,4.11,34.48,12.0,26.73,71.23,2.98,True,False,False,17.0642,-1.1833326758309561
10.0,8.8,31.2,4.83,7.2,31.2,3.0,False,True,False,1.8812595238095235,-1.3894022093241518
2.48,7.38,14.8,3.9,18.55,26.54,3.03,False,False,True,3.022600000000001,-1.2836162959013089
74.09,6.18,19.89,11.64,18.24,21.04,1.5,False,True,False,3.844864502164504,-0.4003006622044356
12.15,7.0,28.6,4.7,1.1,52.5,3.0,True,False,False,4.7324,-0.5685895917526899
177.86,4.76,29.24,7.9,18.08,46.07,1.39,False,True,False,3.8534000000000015,-0.8448088357116088
74.6,6.6,13.0,7.9,27.8,6.6,3.0,False,True,False,4.314040000000001,-1.2584259336801358
110.0,5.3,32.0,6.41,15.5,53.1,3.0,False,False,True,1.448599999999999,-0.674078472829081
66.7,5.6,22.2,12.0,7.0,17.7,3.0,False,True,False,6.380978033794163,1.4055932278436758
4.08,6.8,24.6,7.85,2.5,62.6,3.0,False,True,False,13.0176,0.5634524007496245
177.9,4.8,29.1,8.22,18.2,46.1,3.0,True,False,False,4.116066666666665,-0.25025034003072244
49.0,6.7,23.4,8.0,14.7,35.1,3.0,False,True,False,3.1407729004328995,-0.879361041108502
431.0,5.9,12.2,4.42,40.6,7.2,3.0,False,True,False,0.6903999999999998,-0.7763844684970124
28.2,6.8,24.8,1.0,15.8,52.1,3.0,False,False,True,0.9014926829268294,0.10066071480286244
66.7,5.6,22.2,10.95,7.0,17.7,3.0,False,False,True,6.22118470046083,1.4104739728770637
7.56,5.46,32.2,7.09,17.85,53.71,1.5,True,False,False,6.427741666666668,0.06570865581148473
205.0,4.7,2.8,10.12,38.1,0.6,3.0,True,False,False,2.595,-0.8955245703088041
10.0,8.8,31.2,10.28,7.2,31.2,3.0,False,False,True,3.5366000000000004,-0.3369697666270148
111.94,4.5,13.65,4.2,16.0,17.62,1.49,True,False,False,2.033783333333333,-1.3921609131662818
3.3,7.6,37.0,1.1,8.7,70.1,3.0,True,False,False,0.9688,1.1407391309557258
21.2,4.4,34.3,8.59,3.7,63.6,3.0,False,False,True,4.496999999999998,-0.6815967863255713
2.9,9.5,21.7,5.9,34.5,9.4,3.0,True,False,False,5.4688,1.2180835315074983
59.8,4.5,30.8,5.9,4.4,51.7,1.5,False,False,True,5.640599999999999,0.9882152420762857
386.0,4.5,3.0,7.7,32.1,2.6,1.5,False,True,False,1.7353999999999998,-0.9547657354669301
29.06,7.47,22.52,1.0,3.69,36.24,3.02,False,True,False,1.2277624999999996,-0.8987023137170751
74.76,6.68,12.92,6.0,27.83,6.75,2.9,False,False,True,3.105349999999999,-0.5737641507739333
49.0,6.7,23.4,8.36,14.7,35.1,3.0,False,False,True,3.895843001443001,0.740714761233966
28.13,6.77,24.82,3.6,15.74,51.95,1.6,True,False,False,2.004846016260164,-0.9060513682058805
31.9,7.1,12.4,13.75,33.5,12.8,1.5,False,False,True,4.356210000000002,1.3655579182250885
137.02,4.82,34.64,11.9,14.78,45.91,1.54,False,True,False,10.8294,-0.801215499251638
114.0,4.5,13.0,16.99,34.7,5.6,1.5,True,False,False,1.5505000000000002,-0.7277184344601758
431.0,5.9,12.2,8.71,40.6,7.2,3.0,False,True,False,0.9808999999999992,-0.9008991972340576
2.63,7.4,14.8,1.43,18.7,26.7,3.0,False,True,False,1.3739999999999997,-0.1719326722518272
3.3,7.6,37.0,1.29,8.7,70.1,3.0,True,False,False,0.9823999999999996,-0.8913622453313966
21.4,4.67,34.22,17.0,3.5,63.62,1.53,True,False,False,6.4974,-0.289842343979858
29.8,7.3,46.4,4.9,20.9,18.6,3.0,False,False,True,1.4997355742296927,-1.3590422071308614
386.0,4.5,3.0,4.72,32.1,2.6,1.5,False,True,False,0.7963999999999998,-0.6589460133718832
4.89,7.5,54.4,4.26,5.7,70.4,3.0,False,True,False,3.678,-1.3718696250920313
0.64,2.89,55.19,6.3,69.19,65.1,1.59,False,False,True,8.376,-1.3803967002128998
33.39,7.07,12.77,2.09,33.16,13.57,1.5,True,False,False,0.4718,-0.7877586355839078
28.9,7.5,22.4,10.19,3.8,36.3,1.5,False,False,True,5.175600000000003,-1.0462554674551798
6.84,7.3,37.6,8.22,2.0,44.9,3.0,True,False,False,4.862999999999998,-0.9727068505164638
114.21,4.56,13.16,4.1,34.96,5.67,3.02,True,False,False,0.8039999999999999,-1.351246055463542
12.7,4.2,34.5,6.0,26.6,71.2,1.5,False,True,False,8.727599999999997,1.4072569948452345
17.7,7.6,25.7,1.5,2.6,46.1,1.5,False,False,True,0.5761999999999997,-1.1647504408163374
12.73,4.16,34.51,2.2,26.56,71.25,1.53,False,True,False,4.841800000000001,1.2919296016216935
20.49,7.48,17.85,17.5,10.74,26.01,3.13,False,True,False,2.2286000000000006,-0.5665988247924472
137.0,4.7,34.8,2.9,14.9,45.8,1.5,True,False,False,3.8084,1.3298610521852625
11.4,7.3,28.4,11.16,16.6,20.3,3.0,False,False,True,2.930400000000001,-1.412950749918702
82.9,4.4,22.2,6.73,12.0,26.5,1.5,False,True,False,4.764967787114845,-0.10380272992093884
252.48,6.37,19.29,8.56,25.35,19.42,3.0,True,False,False,3.3812,0.02922769796305557
28.14,6.89,24.79,11.5,15.67,52.23,2.89,False,True,False,4.84873333333333,-0.4059826611758534
0.6,3.1,55.4,8.0,68.9,65.0,3.0,False,False,True,10.402399999999997,0.953993431418409
7.12,4.2,57.8,8.28,22.4,29.8,1.5,True,False,False,23.5118,-1.3982452579917632
49.0,6.7,23.4,8.67,14.7,35.1,1.5,False,True,False,3.511093001443001,-0.6606222988741843
59.8,4.5,30.8,3.91,4.4,51.7,3.0,True,False,False,3.8266,-0.7786863812511554
109.98,5.11,32.06,7.8,15.61,53.05,2.93,False,False,True,2.1371999999999995,1.2946104851289593
74.6,6.6,13.0,6.1,27.8,6.6,3.0,False,False,True,3.440868787878788,-1.2527750620564964
74.64,6.47,12.94,12.0,27.75,6.69,3.07,False,False,True,4.851364444444448,-0.8307700184011864
2.68,9.37,24.72,1.7,6.23,6.23,1.23,True,False,False,8.443800000000001,-1.358736011489895
431.0,5.9,12.2,5.13,40.6,7.2,1.5,True,False,False,0.7386,-0.7116514681764405
49.0,6.7,23.4,3.19,14.7,35.1,3.0,False,False,True,1.6082126829268295,-0.4540107316914945
5.7,3.7,42.6,4.56,1.9,87.8,1.5,False,False,True,3.3467200000000004,-0.6579463148730653
12.75,8.49,20.33,4.44,28.37,10.77,1.5,False,False,True,3.9036,-0.46325988039106497
85.0,4.9,29.4,3.46,5.4,1.2,1.5,True,False,False,3.1572000000000005,-1.2426761867021108
9.7,6.0,33.0,2.0,2.3,47.1,3.0,True,False,False,2.328338095238095,-0.7382202136536972
51.5,4.9,28.4,6.34,9.6,22.3,1.5,False,True,False,5.40767619047619,-1.3764227155371755
8.0,6.8,72.8,10.08,34.0,46.2,3.0,False,False,True,11.265600000000004,-0.3782554977962104
17.8,7.2,25.8,1.0,9.5,36.0,1.5,True,False,False,0.5713999999999997,1.4006970232727398
4.89,7.5,54.4,7.41,5.7,70.4,3.0,False,False,True,5.4796,-1.0454817626549635
12.7,4.2,34.5,2.24,26.6,71.2,3.0,False,True,False,4.6972,-0.6244297467790304
112.0,3.8,7.0,5.4,3.5,4.5,3.0,False,False,True,3.951400000000001,-0.7420108008139646
112.0,3.8,7.0,10.6,3.5,4.5,1.5,False,False,True,8.302000000000003,-0.8621934350693274
12.15,7.0,28.6,9.11,1.1,52.5,3.0,False,False,True,8.62101818181818,-1.1370801827410424
28.2,6.8,24.8,1.0,15.8,52.1,1.5,False,True,False,0.8948926829268293,1.3922762101502089
206.43,4.04,5.62,8.35,13.36,3.85,1.5,False,True,False,4.496600000000002,-0.3948182467641706
19.64,4.56,28.36,5.7,3.72,34.28,2.87,False,True,False,2.221446666666667,-1.3174994523288472
13.2,5.3,33.1,17.4,6.9,40.3,1.5,False,False,True,6.466922222222224,1.198504429769029
57.0,7.3,17.8,2.43,11.7,15.8,3.0,True,False,False,1.0438333333333332,0.6756335972736892
35.07,6.35,17.04,5.9,14.29,14.15,2.89,False,False,True,2.484797597402597,1.397681005745539
137.0,4.7,34.8,10.12,14.9,45.8,3.0,True,False,False,9.457800000000006,-1.365045229313699
51.5,4.9,28.4,11.6,9.6,22.3,3.0,True,False,False,7.247983333333332,-0.1966399720113076
51.52,4.92,28.19,7.5,9.74,22.42,1.52,False,False,True,6.101214285714287,-0.7898978693141608
21.22,4.32,34.21,16.7,3.91,63.6,1.48,False,False,True,5.687400000000002,-1.009996130549089
177.9,4.8,29.1,12.0,18.2,46.1,1.5,False,True,False,3.950985714285715,0.24686428396820503
17.7,7.6,25.7,2.59,2.6,46.1,1.5,True,False,False,1.1777999999999995,0.5773857120955498
14.94,6.79,7.54,4.1,23.22,31.07,3.07,True,False,False,2.5772900000000005,-1.298106233064557
3.3,7.6,37.0,8.57,8.7,70.1,1.5,False,True,False,5.020199999999998,1.1051485135381118
6.13,6.45,41.16,5.59,32.59,45.11,3.0,False,True,False,5.990799999999999,-0.5273736336657264
12.15,7.0,28.6,9.6,1.1,52.5,1.5,True,False,False,8.788685714285718,-0.9532743768701988
5.74,3.84,42.59,12.0,1.85,87.84,1.43,False,False,True,7.076000000000001,0.4890739396159467
46.93,6.75,16.17,3.82,30.04,20.56,1.5,False,False,True,1.7345999999999993,0.24808230606850046
6.87,7.43,37.43,12.1,2.15,44.9,3.07,True,False,False,6.622614285714283,-0.5339717537147289
2.34,8.8,28.7,7.5,5.0,24.5,1.5,True,False,False,15.903199999999996,1.339460807860019
386.07,4.56,3.05,12.1,32.12,2.44,3.1,True,False,False,2.2688000000000006,-0.826855331874855
137.0,4.7,34.8,9.58,14.9,45.8,1.5,False,False,True,11.323000000000002,0.5688846862560527
431.0,5.9,12.2,1.9,40.6,7.2,1.5,True,False,False,0.3057999999999999,-0.7158768033551791
431.0,5.9,12.2,1.9,40.6,7.2,1.5,False,True,False,0.2996,-0.9160649033467931
74.54,6.7,13.11,8.1,27.83,6.37,1.59,False,False,True,4.492300000000001,1.4075536417491248
2.78,9.4,24.7,8.1,6.1,6.2,3.0,True,False,False,19.365199999999987,-1.075245288943461
82.9,4.4,22.2,10.11,12.0,26.5,3.0,True,False,False,6.336366666666666,1.1887187852092347
57.0,7.3,17.8,9.66,11.7,15.8,3.0,True,False,False,2.988866666666668,-1.3611977113958162
51.5,4.9,28.4,1.7,9.6,22.3,3.0,False,False,True,1.915866666666667,-0.8920526552787982
17.7,7.6,25.7,6.1,2.6,46.1,1.5,True,False,False,1.676355555555557,-1.412576131787524
13.2,5.3,33.1,15.64,6.9,40.3,3.0,False,False,True,6.233950000000002,-0.33365375184112517
17.8,7.46,25.83,12.1,2.68,46.02,3.02,False,True,False,3.87241,1.096615759630148
0.6,3.1,55.4,8.48,68.9,65.0,1.5,False,False,True,11.614199999999991,1.0902207026371102
4.08,6.8,24.6,7.7,2.5,62.6,3.0,True,False,False,13.533999999999994,-0.7172991805238899
35.2,6.2,17.2,7.66,14.4,13.9,1.5,True,False,False,3.318235822510822,0.9914518616126096
30.57,5.87,30.16,5.23,3.98,36.84,3.0,False,False,True,2.97495,0.9599993775709641
28.2,6.8,24.8,7.67,15.8,52.1,1.5,True,False,False,3.174215555555556,-1.1391896763365492
9.7,6.0,33.0,8.35,2.3,47.1,3.0,False,False,True,7.121807142857144,-1.339701563278362
35.2,6.2,17.2,3.8,14.4,13.9,1.5,True,False,False,2.3250764285714283,-0.653801227588329
23.7,6.2,31.2,3.91,10.8,30.9,1.5,True,False,False,2.917799365079364,0.31793613168606616
2.63,7.4,14.8,1.64,18.7,26.7,3.0,False,False,True,1.8167999999999989,1.4101503180005155
0.6,3.1,55.4,8.0,68.9,65.0,3.0,False,True,False,10.243799999999997,-0.7390165571263412
17.56,7.61,25.81,4.0,2.65,46.1,2.94,False,True,False,1.5449999999999997,0.22173411949085847
57.0,7.3,17.8,9.6,11.7,15.8,3.0,True,False,False,2.974466666666668,-1.3796064771731318
6.79,7.26,37.56,6.0,1.94,44.97,2.96,True,False,False,3.797275,-1.2315672447874917
17.8,7.2,25.8,11.7,9.5,36.0,3.0,True,False,False,3.204600000000001,-0.5013939233293072
8.0,6.8,72.8,2.86,34.0,46.2,3.0,False,False,True,2.6972000000000005,-1.3444672098344916
386.0,4.5,3.0,17.2,32.1,2.6,3.0,True,False,False,2.4662666666666646,-0.6509056410379546
49.0,6.7,23.4,6.46,14.7,35.1,3.0,False,False,True,2.923267961646198,-0.5062874792414562
12.76,4.32,34.46,5.9,26.71,70.97,1.52,True,False,False,7.621600000000001,0.7956346667154287
28.93,7.59,22.27,7.6,3.76,36.39,3.08,False,False,True,2.99235,1.3283947097809918
66.7,5.6,22.2,8.0,7.0,17.7,1.5,False,True,False,5.216328629032258,-0.6790817992467441
83.0,4.42,22.22,4.1,11.98,26.51,1.71,True,False,False,3.3843600000000005,-0.35663500809571946
2.78,9.4,24.7,7.93,6.1,6.2,1.5,True,False,False,18.44400000000001,-1.10406903787109
28.24,6.88,24.7,11.6,15.75,52.16,1.48,False,True,False,5.531533333333332,1.0104431638300562
20.6,7.3,18.0,8.43,10.9,26.0,3.0,False,True,False,2.0439,-1.284888035971576
51.5,4.9,28.4,8.53,9.6,22.3,1.5,True,False,False,6.123199999999998,-1.326358891389614
112.0,3.8,7.0,10.1,3.5,4.5,3.0,False,False,True,7.978999999999997,-0.1390690785078586
205.04,4.69,2.91,8.0,38.06,0.46,3.02,False,False,True,2.2759,-0.6920763999398728
205.12,4.69,2.86,1.8,38.28,0.61,1.68,True,False,False,1.3238000000000003,-1.2003278140875924
51.51,4.85,28.1,3.6,9.78,22.55,1.41,False,True,False,3.3987238095238093,-0.6821263965772945
112.0,3.8,7.0,10.1,3.5,4.5,3.0,True,False,False,7.774399999999996,0.33560371002219547
9.9,5.89,32.98,8.0,2.31,47.04,3.01,False,False,True,7.055400000000001,-1.2628499804921072
5.7,3.7,42.6,10.8,1.9,87.8,3.0,False,False,True,6.760400000000001,-1.2473323403968843
2.78,9.4,24.7,3.4,6.1,6.2,3.0,False,True,False,8.5978,1.339045303113259
1.27,7.02,29.35,11.6,7.11,32.27,1.39,False,True,False,5.359799999999998,1.3905464441640487
3.05,9.36,21.74,1.9,34.71,9.44,3.01,False,False,True,4.2498000000000005,-1.3575089913827796
2.34,8.8,28.7,9.24,5.0,24.5,1.5,True,False,False,26.18600000000001,-0.5464980014177183
74.62,6.55,12.83,1.2,27.82,6.67,1.34,False,False,True,1.2192,-0.7388746649363238
28.26,7.0,24.86,16.9,15.84,52.11,3.13,True,False,False,5.13765,-1.03873007783202
15.0,7.0,7.6,10.79,23.2,30.9,1.5,False,True,False,4.200185454545457,-1.0471052129924363
11.4,7.3,28.4,5.6,16.6,20.3,3.0,False,False,True,3.0042025274725286,-1.4031396354090149
74.4,5.6,24.2,5.96,7.5,15.3,1.5,True,False,False,2.980477824933688,-1.4126273742149456
17.7,7.6,25.7,12.1,2.6,46.1,3.0,False,False,True,3.2141142857142846,-0.9099638022412401
178.02,4.74,29.12,3.8,18.18,46.08,1.6,False,False,True,3.130466666666667,-1.0480025667245796
9.7,6.0,33.0,11.68,2.3,47.1,1.5,False,True,False,7.181966666666664,-0.8583518227015485
4.08,6.8,24.6,9.0,2.5,62.6,3.0,False,False,True,14.912799999999995,1.342627832776207
177.9,4.8,29.1,7.22,18.2,46.1,3.0,False,True,False,3.661999999999999,0.13749617972406744
21.31,4.44,34.18,1.0,3.82,63.76,2.99,True,False,False,1.0432000000000006,0.8086278288295355
31.9,7.1,12.4,1.9,33.5,12.8,1.5,False,True,False,0.366,0.07292084002588202
82.9,4.4,22.2,3.44,12.0,26.5,3.0,False,False,True,3.0454933333333343,1.0171748439840325
13.2,5.3,33.1,7.9,6.9,40.3,3.0,True,False,False,4.5967832537560485,-0.7202407564993043
2.94,9.45,24.71,10.3,6.09,6.11,1.69,True,False,False,19.195999999999994,-1.404108888276954
5.7,3.7,42.6,8.0,1.9,87.8,3.0,True,False,False,4.372800000000001,-1.4092142321247423
3.3,7.6,37.0,7.5,8.7,70.1,1.5,False,True,False,3.668398245614035,-0.051262561474303775
11.38,7.25,28.36,7.7,16.59,20.32,3.02,True,False,False,2.61584,-1.3862116449619826
49.0,6.7,23.4,1.4,14.7,35.1,3.0,False,False,True,1.390376016260162,-1.2557768654456007
31.8,5.82,30.38,4.75,10.45,28.39,1.5,False,False,True,3.3308622222222213,-0.5698869257827619
12.15,7.0,28.6,1.0,1.1,46.2,1.5,False,True,False,1.4598000000000002,1.0825422527592596
2.78,9.4,24.7,5.49,6.1,6.2,3.0,False,True,False,12.4974,1.0310665624436708
59.8,4.5,30.8,12.92,4.4,51.7,3.0,False,False,True,9.396266666666666,-0.7500328564597015
17.73,7.51,25.81,4.0,2.51,46.13,1.63,False,False,True,1.9522666666666653,-0.7738480092754231
35.2,6.2,17.2,5.57,14.4,13.9,1.5,False,True,False,2.6951587878787886,-1.0936823754226195
51.5,4.9,28.4,7.34,9.6,22.3,1.5,False,True,False,5.842214285714282,1.4067541959321734
386.0,4.5,3.0,1.45,32.1,2.6,3.0,True,False,False,0.3148000000000002,-0.8034431505927669
28.9,7.5,22.4,1.98,3.8,36.3,1.5,False,True,False,1.37744,-1.3761528640427398
17.7,7.6,25.7,5.94,2.6,46.1,1.5,True,False,False,1.677955555555557,-1.4072654642495017
17.8,7.2,25.8,1.0,9.5,36.0,3.0,False,False,True,0.4431,1.3943425828922382
74.4,5.6,24.2,1.65,7.5,15.3,3.0,False,True,False,1.345666666666667,-0.7343125542216545
111.85,4.53,13.81,8.0,15.97,17.54,2.89,False,True,False,2.177399999999999,-0.8598093496913386
31.9,7.1,12.4,17.5,33.5,12.8,3.0,False,True,False,5.124600000000004,-1.2698454201839833
9.7,6.0,33.0,10.35,2.3,47.1,3.0,False,False,True,7.731407142857146,-0.5885536977422642
29.8,7.3,46.4,5.07,20.9,18.6,1.5,False,False,True,1.9271117647058815,1.0305134307076949
29.8,7.3,46.4,3.58,20.9,18.6,3.0,True,False,False,1.946045098039216,-1.3372978529324222
1.3,7.0,29.4,9.42,7.2,32.4,1.5,False,True,False,5.307783333333332,1.3293627176706684
48.85,6.71,23.46,8.2,14.71,35.06,3.12,False,False,True,3.9121238095238096,1.3422296212466416
49.0,6.7,23.4,6.77,14.7,35.1,1.5,False,True,False,3.003095238095238,-1.164153876791414
6.84,7.3,37.6,5.9,2.0,44.9,1.5,True,False,False,3.732933333333333,-0.23315775002360292
431.0,5.9,12.2,4.1,40.6,7.2,3.0,True,False,False,0.7527999999999996,-0.6881205961961299
11.4,7.3,28.4,6.05,16.6,20.3,3.0,False,False,True,2.993602527472529,0.8925126179942873
9.7,6.0,33.0,3.42,2.3,47.1,3.0,False,False,True,3.531508333333335,-0.6361822096250364
386.0,4.5,3.0,11.37,32.1,2.6,1.5,False,True,False,2.30615,-0.7039003919416966
66.7,5.6,22.2,4.85,7.0,17.7,1.5,False,True,False,3.84248611111111,-0.047784435973033876
31.9,7.1,12.4,6.31,33.5,12.8,3.0,True,False,False,2.040036666666666,-0.42961007527438294
13.2,5.3,33.1,1.73,6.9,40.3,3.0,False,True,False,0.986,-0.6626105569344152
5.7,3.7,42.6,8.0,1.9,87.8,3.0,False,False,True,4.7644,1.2763041874573302
82.9,4.4,22.2,3.11,12.0,26.5,3.0,True,False,False,2.8386,-0.5669203382317487
49.0,6.7,23.4,12.0,14.7,35.1,3.0,False,True,False,4.379172222222223,-0.4579715800735408
204.95,4.61,2.88,17.6,38.1,0.73,3.04,False,True,False,3.853600000000002,0.915236601643866
5.7,3.7,42.6,12.0,1.9,87.8,3.0,False,False,True,7.9125999999999985,-0.9211241963496315
11.49,7.35,28.42,9.9,16.69,20.27,1.48,True,False,False,3.522866666666667,1.3466795086488683
4.08,6.8,24.6,2.39,2.5,62.6,3.0,False,False,True,4.7362,1.2762614118229156
17.7,7.6,25.7,8.0,2.6,46.1,3.0,True,False,False,2.064199999999999,-1.0728271664379299
3.3,7.6,37.0,1.1,8.7,70.1,3.0,False,True,False,0.7740500000000001,0.30829844978757104
29.8,7.3,46.4,16.9,20.9,18.6,1.5,False,False,True,4.094099999999998,1.3548167669366393
4.89,7.5,54.4,4.11,5.7,70.4,3.0,True,False,False,3.7982888888888895,-0.29569302365942296
66.7,5.6,22.2,11.61,7.0,17.7,1.5,False,True,False,6.122316129032257,0.3288922124955135
