Soil Resistivity (Ohm-m),pH,Moisture Equivalent(%),exposure time,Air pore space (%),Clay %,Pipe Diameter (inches),Iron and Steel Type_Bessemer Steel,Iron and Steel Type_Open Hearth iron,Iron and Steel Type_Wrought Iron,Loss Oz/ft2,score
10.0,8.8,31.2,4.83,7.2,31.2,3.0,False,True,False,1.745057368190149,-2.0799005917483884
2.48,7.38,14.8,3.9,18.55,26.54,3.03,False,False,True,2.6748308071078823,-1.0351610030666216
74.09,6.18,19.89,11.64,18.24,21.04,1.5,False,True,False,3.622819059970444,-0.6029757449150152
12.15,7.0,28.6,4.7,1.1,52.5,3.0,True,False,False,4.967783999842287,-1.5712562006718018
177.86,4.76,29.24,7.9,18.08,46.07,1.39,False,True,False,3.911632648711902,-1.3797849978213819
74.6,6.6,13.0,7.9,27.8,6.6,3.0,False,True,False,3.589711074833444,0.010236354564838002
110.0,5.3,32.0,6.41,15.5,53.1,3.0,False,False,True,1.6468739842978344,-1.214447525174799
66.7,5.6,22.2,12.0,7.0,17.7,3.0,False,True,False,6.697707722345844,-1.1963609224976768
4.08,6.8,24.6,7.85,2.5,62.6,3.0,False,True,False,12.779600919552449,1.2810446950256773
177.9,4.8,29.1,8.22,18.2,46.1,3.0,True,False,False,3.540490033512972,-0.0948493227695126
49.0,6.7,23.4,8.0,14.7,35.1,3.0,False,True,False,3.346542862325756,-1.920437317032087
431.0,5.9,12.2,4.42,40.6,7.2,3.0,False,True,False,0.615046374166958,-2.25423668416469
28.2,6.8,24.8,1.0,15.8,52.1,3.0,False,False,True,0.6131617922966921,-4.330437162002848
66.7,5.6,22.2,10.95,7.0,17.7,3.0,False,False,True,6.35542476500388,-1.1252379204162186
7.56,5.46,32.2,7.09,17.85,53.71,1.5,True,False,False,5.292761706885655,1.752193333913894
205.0,4.7,2.8,10.12,38.1,0.6,3.0,True,False,False,2.7815732339814767,-1.507002116234965
10.0,8.8,31.2,10.28,7.2,31.2,3.0,False,False,True,3.281101289023541,-0.9646900884695203
111.94,4.5,13.65,4.2,16.0,17.62,1.49,True,False,False,1.7170214359465013,-0.9340002127391418
3.3,7.6,37.0,1.1,8.7,70.1,3.0,True,False,False,0.7331934338967157,-2.705953906813964
21.2,4.4,34.3,8.59,3.7,63.6,3.0,False,False,True,4.488360932920253,-1.90810723748693
2.9,9.5,21.7,5.9,34.5,9.4,3.0,True,False,False,6.002741643451781,0.5862623685570648
59.8,4.5,30.8,5.9,4.4,51.7,1.5,False,False,True,5.6657940208132525,-1.4515542974580522
386.0,4.5,3.0,7.7,32.1,2.6,1.5,False,True,False,1.49761661436321,-1.101466199991328
29.06,7.47,22.52,1.0,3.69,36.24,3.02,False,True,False,0.9062807894616794,-1.4536348386834266
74.76,6.68,12.92,6.0,27.83,6.75,2.9,False,False,True,3.412553845608256,-1.9480354860269493
49.0,6.7,23.4,8.36,14.7,35.1,3.0,False,False,True,3.49058679010149,-1.6123761749099836
28.13,6.77,24.82,3.6,15.74,51.95,1.6,True,False,False,2.2031583554405074,-2.094284308235608
31.9,7.1,12.4,13.75,33.5,12.8,1.5,False,False,True,4.59159299121863,-1.7236877721563375
137.02,4.82,34.64,11.9,14.78,45.91,1.54,False,True,False,11.97217130148424,0.2087778989393783
114.0,4.5,13.0,16.99,34.7,5.6,1.5,True,False,False,1.5629259862527762,-1.8144592527523955
431.0,5.9,12.2,8.71,40.6,7.2,3.0,False,True,False,0.4451572127439941,-0.9042564666045986
2.63,7.4,14.8,1.43,18.7,26.7,3.0,False,True,False,1.4312847604073016,-1.42177746413793
3.3,7.6,37.0,1.29,8.7,70.1,3.0,True,False,False,0.7216904329273333,-1.8432028769494162
21.4,4.67,34.22,17.0,3.5,63.62,1.53,True,False,False,6.345667400356435,-3.086370573562129
29.8,7.3,46.4,4.9,20.9,18.6,3.0,False,False,True,1.9185021031493157,-0.6762859273185645
386.0,4.5,3.0,4.72,32.1,2.6,1.5,False,True,False,0.7227577353263105,-2.4918377896218686
4.89,7.5,54.4,4.26,5.7,70.4,3.0,False,True,False,4.043581840419068,-1.128303212433398
0.64,2.89,55.19,6.3,69.19,65.1,1.59,False,False,True,7.319672038283575,-0.3280486681590069
33.39,7.07,12.77,2.09,33.16,13.57,1.5,True,False,False,0.4774586735105761,-2.0599630954691674
28.9,7.5,22.4,10.19,3.8,36.3,1.5,False,False,True,5.089087585832292,-1.5563123299405106
6.84,7.3,37.6,8.22,2.0,44.9,3.0,True,False,False,5.037293491498505,-0.4349554681722373
114.21,4.56,13.16,4.1,34.96,5.67,3.02,True,False,False,0.9037081628209178,-0.9578730077284768
12.7,4.2,34.5,6.0,26.6,71.2,1.5,False,True,False,9.410374773341855,-0.5282681527975104
17.7,7.6,25.7,1.5,2.6,46.1,1.5,False,False,True,0.2233933598736404,-1.2851588534367422
12.73,4.16,34.51,2.2,26.56,71.25,1.53,False,True,False,4.442805951823788,-0.7490702242981919
20.49,7.48,17.85,17.5,10.74,26.01,3.13,False,True,False,4.739361438866661,1.3242491129169869
137.0,4.7,34.8,2.9,14.9,45.8,1.5,True,False,False,4.08807907816701,-1.551542083645615
11.4,7.3,28.4,11.16,16.6,20.3,3.0,False,False,True,3.438839201455412,0.13875204264623422
82.9,4.4,22.2,6.73,12.0,26.5,1.5,False,True,False,4.522473764747861,-0.45015984930278635
252.48,6.37,19.29,8.56,25.35,19.42,3.0,True,False,False,3.7050372182543274,-2.4655419790199278
28.14,6.89,24.79,11.5,15.67,52.23,2.89,False,True,False,4.721025750059136,-1.142644900330431
0.6,3.1,55.4,8.0,68.9,65.0,3.0,False,False,True,10.076999284184676,-3.7722299367842345
7.12,4.2,57.8,8.28,22.4,29.8,1.5,True,False,False,21.01925353085324,1.160254892321016
49.0,6.7,23.4,8.67,14.7,35.1,1.5,False,True,False,3.509564671523916,-2.4127943266656073
59.8,4.5,30.8,3.91,4.4,51.7,3.0,True,False,False,3.9300039179342687,-1.6094183224546414
109.98,5.11,32.06,7.8,15.61,53.05,2.93,False,False,True,1.826026049445373,-1.6818685637559956
74.6,6.6,13.0,6.1,27.8,6.6,3.0,False,False,True,3.2427389737008765,-1.8498482656746877
74.64,6.47,12.94,12.0,27.75,6.69,3.07,False,False,True,4.871376912744123,-1.7071780214839982
2.68,9.37,24.72,1.7,6.23,6.23,1.23,True,False,False,6.315130544106404,0.4413915909775838
431.0,5.9,12.2,5.13,40.6,7.2,1.5,True,False,False,0.7328177652931712,-4.063879288998353
49.0,6.7,23.4,3.19,14.7,35.1,3.0,False,False,True,1.675880782699964,-5.492092085111349
5.7,3.7,42.6,4.56,1.9,87.8,1.5,False,False,True,3.3317298854376984,-3.450496280777762
12.75,8.49,20.33,4.44,28.37,10.77,1.5,False,False,True,4.26493087384902,0.48555035410830527
85.0,4.9,29.4,3.46,5.4,1.2,1.5,True,False,False,2.0816705483528133,-0.28991195446215057
9.7,6.0,33.0,2.0,2.3,47.1,3.0,True,False,False,2.3361654772025267,-1.9938843880087047
51.5,4.9,28.4,6.34,9.6,22.3,1.5,False,True,False,5.172323127756506,-1.2812971710202241
8.0,6.8,72.8,10.08,34.0,46.2,3.0,False,False,True,10.737132871831353,-1.8781861775930966
17.8,7.2,25.8,1.0,9.5,36.0,1.5,True,False,False,0.3482038522020982,-2.9604394973872767
4.89,7.5,54.4,7.41,5.7,70.4,3.0,False,False,True,4.988840207558355,-0.08212175881659314
12.7,4.2,34.5,2.24,26.6,71.2,3.0,False,True,False,5.45600560226605,-0.10980861338607335
112.0,3.8,7.0,5.4,3.5,4.5,3.0,False,False,True,4.125244198608837,-2.2514719270946992
112.0,3.8,7.0,10.6,3.5,4.5,1.5,False,False,True,8.234671638913627,-0.7437494270679361
12.15,7.0,28.6,9.11,1.1,52.5,3.0,False,False,True,8.934776758600718,-1.3673675733348007
28.2,6.8,24.8,1.0,15.8,52.1,1.5,False,True,False,0.5234545024099005,-2.56986997389096
206.43,4.04,5.62,8.35,13.36,3.85,1.5,False,True,False,4.783605742224811,-0.31966235663380194
19.64,4.56,28.36,5.7,3.72,34.28,2.87,False,True,False,2.483418060968317,-1.1926436849392925
13.2,5.3,33.1,17.4,6.9,40.3,1.5,False,False,True,6.635578357197463,-0.2686357534342442
57.0,7.3,17.8,2.43,11.7,15.8,3.0,True,False,False,1.0484924345666244,-1.7808644283185946
35.07,6.35,17.04,5.9,14.29,14.15,2.89,False,False,True,2.946280039238282,-1.0392497499222464
137.0,4.7,34.8,10.12,14.9,45.8,3.0,True,False,False,9.614222164155729,-1.2234201362775052
51.5,4.9,28.4,11.6,9.6,22.3,3.0,True,False,False,6.924858424279188,-0.13336960477481216
51.52,4.92,28.19,7.5,9.74,22.42,1.52,False,False,True,5.883904188133942,-1.4435175734382615
21.22,4.32,34.21,16.7,3.91,63.6,1.48,False,False,True,5.83824538303467,-0.9990057610304937
177.9,4.8,29.1,12.0,18.2,46.1,1.5,False,True,False,4.143347119153665,-2.8708124376143513
17.7,7.6,25.7,2.59,2.6,46.1,1.5,True,False,False,0.9312654486603,-1.8887190467232113
14.94,6.79,7.54,4.1,23.22,31.07,3.07,True,False,False,2.713435601139937,-1.8113362424427726
3.3,7.6,37.0,8.57,8.7,70.1,1.5,False,True,False,4.152503772270498,-1.9483868068484063
6.13,6.45,41.16,5.59,32.59,45.11,3.0,False,True,False,5.635241116053545,-1.4471442646577815
12.15,7.0,28.6,9.6,1.1,52.5,1.5,True,False,False,8.624569007064272,-1.7405095154760424
5.74,3.84,42.59,12.0,1.85,87.84,1.43,False,False,True,8.25384934425125,-1.7948603368601066
46.93,6.75,16.17,3.82,30.04,20.56,1.5,False,False,True,1.8835583410785743,0.18528245332577484
6.87,7.43,37.43,12.1,2.15,44.9,3.07,True,False,False,6.5286908887022905,-4.482146559782499
2.34,8.8,28.7,7.5,5.0,24.5,1.5,True,False,False,16.97076236595733,1.3935771853938725
386.07,4.56,3.05,12.1,32.12,2.44,3.1,True,False,False,2.445331501818006,-1.583129523386994
137.0,4.7,34.8,9.58,14.9,45.8,1.5,False,False,True,11.498261570214668,0.4751538256338892
431.0,5.9,12.2,1.9,40.6,7.2,1.5,True,False,False,0.0830517790096425,-2.14602399692392
431.0,5.9,12.2,1.9,40.6,7.2,1.5,False,True,False,-0.1291899195827436,-1.1111204312958458
74.54,6.7,13.11,8.1,27.83,6.37,1.59,False,False,True,4.2450647738228255,-3.6914737653440937
2.78,9.4,24.7,8.1,6.1,6.2,3.0,True,False,False,19.793984389104388,-0.7257026264956072
82.9,4.4,22.2,10.11,12.0,26.5,3.0,True,False,False,6.38546055967017,-0.6078149050177895
57.0,7.3,17.8,9.66,11.7,15.8,3.0,True,False,False,3.210177880399856,-0.9937716307633012
51.5,4.9,28.4,1.7,9.6,22.3,3.0,False,False,True,1.9894929846213596,-0.5284924594633762
17.7,7.6,25.7,6.1,2.6,46.1,1.5,True,False,False,1.934556452789584,-1.0949496456727486
13.2,5.3,33.1,15.64,6.9,40.3,3.0,False,False,True,6.044076947559552,-1.5414197600869677
17.8,7.46,25.83,12.1,2.68,46.02,3.02,False,True,False,3.032622342079013,-3.598027998901988
0.6,3.1,55.4,8.48,68.9,65.0,1.5,False,False,True,11.882852971713003,0.8867165052090977
4.08,6.8,24.6,7.7,2.5,62.6,3.0,True,False,False,12.854217864465816,-1.0619463680443362
35.2,6.2,17.2,7.66,14.4,13.9,1.5,True,False,False,3.4549476916427837,-0.32151147713395917
30.57,5.87,30.16,5.23,3.98,36.84,3.0,False,False,True,3.078595354724037,-0.6705941325214827
28.2,6.8,24.8,7.67,15.8,52.1,1.5,True,False,False,3.502459488474968,-0.6882402620501604
9.7,6.0,33.0,8.35,2.3,47.1,3.0,False,False,True,6.636665353762238,-0.5917923134029025
35.2,6.2,17.2,3.8,14.4,13.9,1.5,True,False,False,2.330844609029133,-2.671399261930969
23.7,6.2,31.2,3.91,10.8,30.9,1.5,True,False,False,2.9718346983189567,-0.5415688949280917
2.63,7.4,14.8,1.64,18.7,26.7,3.0,False,False,True,1.6806782709683257,-1.2705462084134944
0.6,3.1,55.4,8.0,68.9,65.0,3.0,False,True,False,10.205515883449053,-0.5200612803638904
17.56,7.61,25.81,4.0,2.65,46.1,2.94,False,True,False,1.7413810101686908,-0.5953292201064622
57.0,7.3,17.8,9.6,11.7,15.8,3.0,True,False,False,3.210177880399856,-0.8911643584939004
6.79,7.26,37.56,6.0,1.94,44.97,2.96,True,False,False,3.5870633619139536,-1.3746162635728258
17.8,7.2,25.8,11.7,9.5,36.0,3.0,True,False,False,3.116112369431634,-1.6934304108174338
8.0,6.8,72.8,2.86,34.0,46.2,3.0,False,False,True,2.06796102341505,-0.4909593111040572
386.0,4.5,3.0,17.2,32.1,2.6,3.0,True,False,False,2.553242989378045,-1.3993511888251349
49.0,6.7,23.4,6.46,14.7,35.1,3.0,False,False,True,2.928169261558494,-6.303035818949598
12.76,4.32,34.46,5.9,26.71,70.97,1.52,True,False,False,7.7632253259234,0.6915332159077113
28.93,7.59,22.27,7.6,3.76,36.39,3.08,False,False,True,3.1184617754099677,-1.5533495654308034
66.7,5.6,22.2,8.0,7.0,17.7,1.5,False,True,False,5.18667140309514,-4.317843401279011
83.0,4.42,22.22,4.1,11.98,26.51,1.71,True,False,False,2.865531957697096,-1.7460136922037244
2.78,9.4,24.7,7.93,6.1,6.2,1.5,True,False,False,18.81157248803762,-1.1345322921724215
28.24,6.88,24.7,11.6,15.75,52.16,1.48,False,True,False,4.787331280985175,-1.3970266220165846
20.6,7.3,18.0,8.43,10.9,26.0,3.0,False,True,False,1.5093805781783505,-0.59671141279177
51.5,4.9,28.4,8.53,9.6,22.3,1.5,True,False,False,6.498948121606536,-0.5816986156676637
112.0,3.8,7.0,10.1,3.5,4.5,3.0,False,False,True,8.179208906815834,-3.8732305914739276
205.04,4.69,2.91,8.0,38.06,0.46,3.02,False,False,True,2.076096298857001,-2.365485476686396
205.12,4.69,2.86,1.8,38.28,0.61,1.68,True,False,False,1.0040491382622965,-0.4845880883743801
51.51,4.85,28.1,3.6,9.78,22.55,1.41,False,True,False,3.3960739928964463,-1.3622888411228165
112.0,3.8,7.0,10.1,3.5,4.5,3.0,True,False,False,8.153109901761962,-1.0587472686884085
9.9,5.89,32.98,8.0,2.31,47.04,3.01,False,False,True,6.784747002839669,-1.3270712017956918
5.7,3.7,42.6,10.8,1.9,87.8,3.0,False,False,True,6.387832911588728,-0.3394427202266204
2.78,9.4,24.7,3.4,6.1,6.2,3.0,False,True,False,9.738584920485463,-1.9560558861242525
1.27,7.02,29.35,11.6,7.11,32.27,1.39,False,True,False,5.181328920647646,-2.3932877754112645
3.05,9.36,21.74,1.9,34.71,9.44,3.01,False,False,True,3.333290598942712,-0.5857118966399737
2.34,8.8,28.7,9.24,5.0,24.5,1.5,True,False,False,29.02441649181378,-0.10046530354579747
74.62,6.55,12.83,1.2,27.82,6.67,1.34,False,False,True,1.252723445546971,-2.2757148955320967
28.26,7.0,24.86,16.9,15.84,52.11,3.13,True,False,False,5.183059228665199,-2.0169609208282937
15.0,7.0,7.6,10.79,23.2,30.9,1.5,False,True,False,4.475164493237393,-0.7440942331331797
11.4,7.3,28.4,5.6,16.6,20.3,3.0,False,False,True,2.556545488544922,-1.0687006024205252
74.4,5.6,24.2,5.96,7.5,15.3,1.5,True,False,False,3.4052693414683963,-0.3491755043525255
17.7,7.6,25.7,12.1,2.6,46.1,3.0,False,False,True,3.2878909185869976,-2.4316587937693783
178.02,4.74,29.12,3.8,18.18,46.08,1.6,False,False,True,3.2603680538992816,-1.7697941586928796
9.7,6.0,33.0,11.68,2.3,47.1,1.5,False,True,False,7.245173115020225,-1.0637092048445749
4.08,6.8,24.6,9.0,2.5,62.6,3.0,False,False,True,15.844551715491043,-0.04557464067136724
177.9,4.8,29.1,7.22,18.2,46.1,3.0,False,True,False,3.5321431479873038,-0.9216630064523205
21.31,4.44,34.18,1.0,3.82,63.76,2.99,True,False,False,0.617861006152893,-2.7783815652495667
31.9,7.1,12.4,1.9,33.5,12.8,1.5,False,True,False,0.1749025793026567,-3.684990195202225
82.9,4.4,22.2,3.44,12.0,26.5,3.0,False,False,True,3.038008191720685,-1.0846851476369364
13.2,5.3,33.1,7.9,6.9,40.3,3.0,True,False,False,4.610041247623475,-4.6010538971935
2.94,9.45,24.71,10.3,6.09,6.11,1.69,True,False,False,20.43270958709349,0.5084485530868416
5.7,3.7,42.6,8.0,1.9,87.8,3.0,True,False,False,4.659247127783099,-0.2754279578976789
3.3,7.6,37.0,7.5,8.7,70.1,1.5,False,True,False,3.5470335254555048,-1.3585487529624165
11.38,7.25,28.36,7.7,16.59,20.32,3.02,True,False,False,2.6261257833606355,-1.0047783339645298
49.0,6.7,23.4,1.4,14.7,35.1,3.0,False,False,True,1.191161355071109,-1.566193358543141
31.8,5.82,30.38,4.75,10.45,28.39,1.5,False,False,True,3.115346638693099,-0.7664636107277558
12.15,7.0,28.6,1.0,1.1,46.2,1.5,False,True,False,0.9771811150796136,-2.0970444882821093
2.78,9.4,24.7,5.49,6.1,6.2,3.0,False,True,False,12.781538886708642,-0.28973602918900043
59.8,4.5,30.8,12.92,4.4,51.7,3.0,False,False,True,9.080593548468109,0.2463962607223667
17.73,7.51,25.81,4.0,2.51,46.13,1.63,False,False,True,2.330976388010997,-1.5560090564550866
35.2,6.2,17.2,5.57,14.4,13.9,1.5,False,True,False,2.880278270281469,-0.634353371764832
51.5,4.9,28.4,7.34,9.6,22.3,1.5,False,True,False,5.750481091320991,-2.2977857142492755
386.0,4.5,3.0,1.45,32.1,2.6,3.0,True,False,False,0.1720436488934599,-1.9808179394617194
28.9,7.5,22.4,1.98,3.8,36.3,1.5,False,True,False,1.0628784687908073,-1.1174235217518431
17.7,7.6,25.7,5.94,2.6,46.1,1.5,True,False,False,1.962410372118216,-0.9612609741711292
17.8,7.2,25.8,1.0,9.5,36.0,3.0,False,False,True,0.2828499481290593,-4.065754074999228
74.4,5.6,24.2,1.65,7.5,15.3,3.0,False,True,False,1.3342130848741114,-1.9966684217701502
111.85,4.53,13.81,8.0,15.97,17.54,2.89,False,True,False,1.8746794318944708,-1.490231143187415
31.9,7.1,12.4,17.5,33.5,12.8,3.0,False,True,False,5.977926859779031,0.16375599491391216
9.7,6.0,33.0,10.35,2.3,47.1,3.0,False,False,True,7.483377121630895,-0.34725816633457524
29.8,7.3,46.4,5.07,20.9,18.6,1.5,False,False,True,1.960038307493433,-1.8328209136230995
29.8,7.3,46.4,3.58,20.9,18.6,3.0,True,False,False,1.7175531355455749,-0.7930849491362363
1.3,7.0,29.4,9.42,7.2,32.4,1.5,False,True,False,4.488877562327384,-6.792252376306797
48.85,6.71,23.46,8.2,14.71,35.06,3.12,False,False,True,3.4568878142662025,-3.143949587871331
49.0,6.7,23.4,6.77,14.7,35.1,1.5,False,True,False,2.7158532728950022,-1.0666871799752302
6.84,7.3,37.6,5.9,2.0,44.9,1.5,True,False,False,3.3131673007163536,-2.4437720072476257
431.0,5.9,12.2,4.1,40.6,7.2,3.0,True,False,False,0.729814594176613,-1.4704824069826186
11.4,7.3,28.4,6.05,16.6,20.3,3.0,False,False,True,2.757748461206222,-4.860260996461431
9.7,6.0,33.0,3.42,2.3,47.1,3.0,False,False,True,3.247912217294359,-1.0726878999845955
386.0,4.5,3.0,11.37,32.1,2.6,1.5,False,True,False,2.301997908525172,-1.5050873177615651
66.7,5.6,22.2,4.85,7.0,17.7,1.5,False,True,False,3.726862770498647,-1.2271144191974004
31.9,7.1,12.4,6.31,33.5,12.8,3.0,True,False,False,2.145164153935268,-0.8327866842521415
13.2,5.3,33.1,1.73,6.9,40.3,3.0,False,True,False,1.326864274185989,-0.6795120148078837
5.7,3.7,42.6,8.0,1.9,87.8,3.0,False,False,True,4.654730279668748,-1.0363975535815526
82.9,4.4,22.2,3.11,12.0,26.5,3.0,True,False,False,2.6813436528282595,-1.1755267657279214
49.0,6.7,23.4,12.0,14.7,35.1,3.0,False,True,False,4.447563838776945,-1.9134943908903461
204.95,4.61,2.88,17.6,38.1,0.73,3.04,False,True,False,4.403119262453706,-3.060148399061273
5.7,3.7,42.6,12.0,1.9,87.8,3.0,False,False,True,7.709205547722965,-0.5262871183875566
11.49,7.35,28.42,9.9,16.69,20.27,1.48,True,False,False,3.197878231794104,-2.4995521538691867
4.08,6.8,24.6,2.39,2.5,62.6,3.0,False,False,True,3.697087576986468,-1.3980124420936935
17.7,7.6,25.7,8.0,2.6,46.1,3.0,True,False,False,1.8509101722262125,-1.903206283054619
