Soil Resistivity (Ohm-m),pH,Moisture Equivalent(%),exposure time,Air pore space (%),Clay %,Pipe Diameter (inches),Iron and Steel Type_Bessemer Steel,Iron and Steel Type_Open Hearth iron,Iron and Steel Type_Wrought Iron,Loss Oz/ft2,score
114.0,4.5,13.0,16.99,34.7,5.6,1.5,True,False,False,1.5505000000000002,0.0
431.0,5.9,12.2,8.71,40.6,7.2,3.0,False,True,False,0.9808999999999992,0.0
2.63,7.4,14.8,1.43,18.7,26.7,3.0,False,True,False,1.3739999999999997,0.39392634581280783
3.3,7.6,37.0,1.29,8.7,70.1,3.0,True,False,False,0.9823999999999996,0.0
21.4,4.67,34.22,17.0,3.5,63.62,1.53,True,False,False,6.4974,0.3186591339778482
29.8,7.3,46.4,4.9,20.9,18.6,3.0,False,False,True,1.4997355742296927,0.0
386.0,4.5,3.0,4.72,32.1,2.6,1.5,False,True,False,0.7963999999999998,0.04394871056086495
4.89,7.5,54.4,4.26,5.7,70.4,3.0,False,True,False,3.678,0.0
0.64,2.89,55.19,6.3,69.19,65.1,1.59,False,False,True,8.376,0.0
33.39,7.07,12.77,2.09,33.16,13.57,1.5,True,False,False,0.4718,0.0
28.9,7.5,22.4,10.19,3.8,36.3,1.5,False,False,True,5.175600000000003,0.0
6.84,7.3,37.6,8.22,2.0,44.9,3.0,True,False,False,4.862999999999998,0.0
114.21,4.56,13.16,4.1,34.96,5.67,3.02,True,False,False,0.8039999999999999,0.0
12.7,4.2,34.5,6.0,26.6,71.2,1.5,False,True,False,8.727599999999997,1.0
17.7,7.6,25.7,1.5,2.6,46.1,1.5,False,False,True,0.5761999999999997,0.0
12.73,4.16,34.51,2.2,26.56,71.25,1.53,False,True,False,4.841800000000001,1.0
20.49,7.48,17.85,17.5,10.74,26.01,3.13,False,True,False,2.2286000000000006,0.12130865462553653
137.0,4.7,34.8,2.9,14.9,45.8,1.5,True,False,False,3.8084,1.0
11.4,7.3,28.4,11.16,16.6,20.3,3.0,False,False,True,2.930400000000001,0.0
82.9,4.4,22.2,6.73,12.0,26.5,1.5,False,True,False,4.764967787114845,0.43626214361293514
252.48,6.37,19.29,8.56,25.35,19.42,3.0,True,False,False,3.3812,0.5179020602457739
28.14,6.89,24.79,11.5,15.67,52.23,2.89,False,True,False,4.84873333333333,0.2404631608011115
0.6,3.1,55.4,8.0,68.9,65.0,3.0,False,False,True,10.402399999999997,1.0
7.12,4.2,57.8,8.28,22.4,29.8,1.5,True,False,False,23.5118,0.0
49.0,6.7,23.4,8.67,14.7,35.1,1.5,False,True,False,3.511093001443001,0.04246527554587945
59.8,4.5,30.8,3.91,4.4,51.7,3.0,True,False,False,3.8266,0.0
109.98,5.11,32.06,7.8,15.61,53.05,2.93,False,False,True,2.1371999999999995,1.0
74.6,6.6,13.0,6.1,27.8,6.6,3.0,False,False,True,3.440868787878788,0.0
74.64,6.47,12.94,12.0,27.75,6.69,3.07,False,False,True,4.851364444444448,0.0
2.68,9.37,24.72,1.7,6.23,6.23,1.23,True,False,False,8.443800000000001,0.0
431.0,5.9,12.2,5.13,40.6,7.2,1.5,True,False,False,0.7386,0.0
49.0,6.7,23.4,3.19,14.7,35.1,3.0,False,False,True,1.6082126829268295,0.20643738225481703
5.7,3.7,42.6,4.56,1.9,87.8,1.5,False,False,True,3.3467200000000004,0.0448319033328591
12.75,8.49,20.33,4.44,28.37,10.77,1.5,False,False,True,3.9036,0.19974604343668093
85.0,4.9,29.4,3.46,5.4,1.2,1.5,True,False,False,3.1572000000000005,0.0
9.7,6.0,33.0,2.0,2.3,47.1,3.0,True,False,False,2.328338095238095,0.0
51.5,4.9,28.4,6.34,9.6,22.3,1.5,False,True,False,5.40767619047619,0.0
8.0,6.8,72.8,10.08,34.0,46.2,3.0,False,False,True,11.265600000000004,0.25960858218016464
17.8,7.2,25.8,1.0,9.5,36.0,1.5,True,False,False,0.5713999999999997,1.0
4.89,7.5,54.4,7.41,5.7,70.4,3.0,False,False,True,5.4796,0.0
12.7,4.2,34.5,2.24,26.6,71.2,3.0,False,True,False,4.6972,0.07382352038505101
112.0,3.8,7.0,5.4,3.5,4.5,3.0,False,False,True,3.951400000000001,0.0
112.0,3.8,7.0,10.6,3.5,4.5,1.5,False,False,True,8.302000000000003,0.0
12.15,7.0,28.6,9.11,1.1,52.5,3.0,False,False,True,8.62101818181818,0.0
28.2,6.8,24.8,1.0,15.8,52.1,1.5,False,True,False,0.8948926829268293,1.0
206.43,4.04,5.62,8.35,13.36,3.85,1.5,False,True,False,4.496600000000002,0.24821292720098875
19.64,4.56,28.36,5.7,3.72,34.28,2.87,False,True,False,2.221446666666667,0.0
13.2,5.3,33.1,17.4,6.9,40.3,1.5,False,False,True,6.466922222222224,1.0
57.0,7.3,17.8,2.43,11.7,15.8,3.0,True,False,False,1.0438333333333332,0.9709619764031298
35.07,6.35,17.04,5.9,14.29,14.15,2.89,False,False,True,2.484797597402597,1.0
137.0,4.7,34.8,10.12,14.9,45.8,3.0,True,False,False,9.457800000000006,0.0
51.5,4.9,28.4,11.6,9.6,22.3,3.0,True,False,False,7.247983333333332,0.3784018973480592
51.52,4.92,28.19,7.5,9.74,22.42,1.52,False,False,True,6.101214285714287,0.0
21.22,4.32,34.21,16.7,3.91,63.6,1.48,False,False,True,5.687400000000002,0.0
177.9,4.8,29.1,12.0,18.2,46.1,1.5,False,True,False,3.950985714285715,0.6535300849807157
17.7,7.6,25.7,2.59,2.6,46.1,1.5,True,False,False,1.1777999999999995,0.8873268661351168
14.94,6.79,7.54,4.1,23.22,31.07,3.07,True,False,False,2.5772900000000005,0.0
3.3,7.6,37.0,8.57,8.7,70.1,1.5,False,True,False,5.020199999999998,1.0
6.13,6.45,41.16,5.59,32.59,45.11,3.0,False,True,False,5.990799999999999,0.1519449206362156
12.15,7.0,28.6,9.6,1.1,52.5,1.5,True,False,False,8.788685714285718,0.0
5.74,3.84,42.59,12.0,1.85,87.84,1.43,False,False,True,7.076000000000001,0.8191900280521461
46.93,6.75,16.17,3.82,30.04,20.56,1.5,False,False,True,1.7345999999999993,0.6543115882267047
6.87,7.43,37.43,12.1,2.15,44.9,3.07,True,False,False,6.622614285714283,0.14687148602321745
2.34,8.8,28.7,7.5,5.0,24.5,1.5,True,False,False,15.903199999999996,1.0
386.07,4.56,3.05,12.1,32.12,2.44,3.1,True,False,False,2.2688000000000006,0.0
137.0,4.7,34.8,9.58,14.9,45.8,1.5,False,False,True,11.323000000000002,0.88051335777862
431.0,5.9,12.2,1.9,40.6,7.2,1.5,True,False,False,0.3057999999999999,0.0
431.0,5.9,12.2,1.9,40.6,7.2,1.5,False,True,False,0.2996,0.0
74.54,6.7,13.11,8.1,27.83,6.37,1.59,False,False,True,4.492300000000001,1.0
2.78,9.4,24.7,8.1,6.1,6.2,3.0,True,False,False,19.365199999999987,0.0
82.9,4.4,22.2,10.11,12.0,26.5,3.0,True,False,False,6.336366666666666,1.0
57.0,7.3,17.8,9.66,11.7,15.8,3.0,True,False,False,2.988866666666668,0.0
51.5,4.9,28.4,1.7,9.6,22.3,3.0,False,False,True,1.915866666666667,0.0
17.7,7.6,25.7,6.1,2.6,46.1,1.5,True,False,False,1.676355555555557,0.0
13.2,5.3,33.1,15.64,6.9,40.3,3.0,False,False,True,6.233950000000002,0.2897441885028364
17.8,7.46,25.83,12.1,2.68,46.02,3.02,False,True,False,3.87241,1.0
0.6,3.1,55.4,8.48,68.9,65.0,1.5,False,False,True,11.614199999999991,1.0
4.08,6.8,24.6,7.7,2.5,62.6,3.0,True,False,False,13.533999999999994,0.0
35.2,6.2,17.2,7.66,14.4,13.9,1.5,True,False,False,3.318235822510822,1.0
30.57,5.87,30.16,5.23,3.98,36.84,3.0,False,False,True,2.97495,1.0
28.2,6.8,24.8,7.67,15.8,52.1,1.5,True,False,False,3.174215555555556,0.0
9.7,6.0,33.0,8.35,2.3,47.1,3.0,False,False,True,7.121807142857144,0.0
35.2,6.2,17.2,3.8,14.4,13.9,1.5,True,False,False,2.3250764285714283,0.04848210573655277
23.7,6.2,31.2,3.91,10.8,30.9,1.5,True,False,False,2.917799365079364,0.6998101612170666
2.63,7.4,14.8,1.64,18.7,26.7,3.0,False,False,True,1.8167999999999989,1.0
0.6,3.1,55.4,8.0,68.9,65.0,3.0,False,True,False,10.243799999999997,0.0
17.56,7.61,25.81,4.0,2.65,46.1,2.94,False,True,False,1.5449999999999997,0.6374842666593389
57.0,7.3,17.8,9.6,11.7,15.8,3.0,True,False,False,2.974466666666668,0.0
6.79,7.26,37.56,6.0,1.94,44.97,2.96,True,False,False,3.797275,0.0
17.8,7.2,25.8,11.7,9.5,36.0,3.0,True,False,False,3.204600000000001,0.17162964117243468
8.0,6.8,72.8,2.86,34.0,46.2,3.0,False,False,True,2.6972000000000005,0.0
386.0,4.5,3.0,17.2,32.1,2.6,3.0,True,False,False,2.4662666666666646,0.051020802069921115
49.0,6.7,23.4,6.46,14.7,35.1,3.0,False,False,True,2.923267961646198,0.16795625844566525
12.76,4.32,34.46,5.9,26.71,70.97,1.52,True,False,False,7.621600000000001,1.0
28.93,7.59,22.27,7.6,3.76,36.39,3.08,False,False,True,2.99235,1.0
66.7,5.6,22.2,8.0,7.0,17.7,1.5,False,True,False,5.216328629032258,0.02591646457558925
83.0,4.42,22.22,4.1,11.98,26.51,1.71,True,False,False,3.3843600000000005,0.27431246476533466
2.78,9.4,24.7,7.93,6.1,6.2,1.5,True,False,False,18.44400000000001,0.0
28.24,6.88,24.7,11.6,15.75,52.16,1.48,False,True,False,5.531533333333332,1.0
20.6,7.3,18.0,8.43,10.9,26.0,3.0,False,True,False,2.0439,0.0
51.5,4.9,28.4,8.53,9.6,22.3,1.5,True,False,False,6.123199999999998,0.0
112.0,3.8,7.0,10.1,3.5,4.5,3.0,False,False,True,7.978999999999997,0.4144231559985971
205.04,4.69,2.91,8.0,38.06,0.46,3.02,False,False,True,2.2759,0.014022967285440257
205.12,4.69,2.86,1.8,38.28,0.61,1.68,True,False,False,1.3238000000000003,0.0
51.51,4.85,28.1,3.6,9.78,22.55,1.41,False,True,False,3.3987238095238093,0.02314841042199091
112.0,3.8,7.0,10.1,3.5,4.5,3.0,True,False,False,7.774399999999996,0.7115577034256678
9.9,5.89,32.98,8.0,2.31,47.04,3.01,False,False,True,7.055400000000001,0.0
5.7,3.7,42.6,10.8,1.9,87.8,3.0,False,False,True,6.760400000000001,0.0
2.78,9.4,24.7,3.4,6.1,6.2,3.0,False,True,False,8.5978,1.0
1.27,7.02,29.35,11.6,7.11,32.27,1.39,False,True,False,5.359799999999998,1.0
3.05,9.36,21.74,1.9,34.71,9.44,3.01,False,False,True,4.2498000000000005,0.0
2.34,8.8,28.7,9.24,5.0,24.5,1.5,True,False,False,26.18600000000001,0.137152895554673
74.62,6.55,12.83,1.2,27.82,6.67,1.34,False,False,True,1.2192,0.0
28.26,7.0,24.86,16.9,15.84,52.11,3.13,True,False,False,5.13765,0.0
15.0,7.0,7.6,10.79,23.2,30.9,1.5,False,True,False,4.200185454545457,0.0
11.4,7.3,28.4,5.6,16.6,20.3,3.0,False,False,True,3.0042025274725286,0.0
74.4,5.6,24.2,5.96,7.5,15.3,1.5,True,False,False,2.980477824933688,0.0
17.7,7.6,25.7,12.1,2.6,46.1,3.0,False,False,True,3.2141142857142846,0.0
178.02,4.74,29.12,3.8,18.18,46.08,1.6,False,False,True,3.130466666666667,0.0
9.7,6.0,33.0,11.68,2.3,47.1,1.5,False,True,False,7.181966666666664,0.0
4.08,6.8,24.6,9.0,2.5,62.6,3.0,False,False,True,14.912799999999995,1.0
177.9,4.8,29.1,7.22,18.2,46.1,3.0,False,True,False,3.661999999999999,0.5845996632352106
21.31,4.44,34.18,1.0,3.82,63.76,2.99,True,False,False,1.0432000000000006,1.0
31.9,7.1,12.4,1.9,33.5,12.8,1.5,False,True,False,0.366,0.5447141933414541
82.9,4.4,22.2,3.44,12.0,26.5,3.0,False,False,True,3.0454933333333343,1.0
13.2,5.3,33.1,7.9,6.9,40.3,3.0,True,False,False,4.5967832537560485,0.0
2.94,9.45,24.71,10.3,6.09,6.11,1.69,True,False,False,19.195999999999994,0.0
5.7,3.7,42.6,8.0,1.9,87.8,3.0,True,False,False,4.372800000000001,0.0
3.3,7.6,37.0,7.5,8.7,70.1,1.5,False,True,False,3.668398245614035,0.468587576801004
11.38,7.25,28.36,7.7,16.59,20.32,3.02,True,False,False,2.61584,0.0
49.0,6.7,23.4,1.4,14.7,35.1,3.0,False,False,True,1.390376016260162,0.0
31.8,5.82,30.38,4.75,10.45,28.39,1.5,False,False,True,3.3308622222222213,0.11868644135897943
12.15,7.0,28.6,1.0,1.1,46.2,1.5,False,True,False,1.4598000000000002,1.0
2.78,9.4,24.7,5.49,6.1,6.2,3.0,False,True,False,12.4974,1.0
59.8,4.5,30.8,12.92,4.4,51.7,3.0,False,False,True,9.396266666666666,0.0
17.73,7.51,25.81,4.0,2.51,46.13,1.63,False,False,True,1.9522666666666653,0.0
35.2,6.2,17.2,5.57,14.4,13.9,1.5,False,True,False,2.6951587878787886,0.0
51.5,4.9,28.4,7.34,9.6,22.3,1.5,False,True,False,5.842214285714282,1.0
386.0,4.5,3.0,1.45,32.1,2.6,3.0,True,False,False,0.3148000000000002,0.0
28.9,7.5,22.4,1.98,3.8,36.3,1.5,False,True,False,1.37744,0.0
17.7,7.6,25.7,5.94,2.6,46.1,1.5,True,False,False,1.677955555555557,0.0
17.8,7.2,25.8,1.0,9.5,36.0,3.0,False,False,True,0.4431,1.0
74.4,5.6,24.2,1.65,7.5,15.3,3.0,False,True,False,1.345666666666667,0.0
111.85,4.53,13.81,8.0,15.97,17.54,2.89,False,True,False,2.177399999999999,0.0
31.9,7.1,12.4,17.5,33.5,12.8,3.0,False,True,False,5.124600000000004,0.0
9.7,6.0,33.0,10.35,2.3,47.1,3.0,False,False,True,7.731407142857146,0.10362989138481178
29.8,7.3,46.4,5.07,20.9,18.6,1.5,False,False,True,1.9271117647058815,1.0
29.8,7.3,46.4,3.58,20.9,18.6,3.0,True,False,False,1.946045098039216,0.0
1.3,7.0,29.4,9.42,7.2,32.4,1.5,False,True,False,5.307783333333332,1.0
48.85,6.71,23.46,8.2,14.71,35.06,3.12,False,False,True,3.9121238095238096,1.0
49.0,6.7,23.4,6.77,14.7,35.1,1.5,False,True,False,3.003095238095238,0.0
6.84,7.3,37.6,5.9,2.0,44.9,1.5,True,False,False,3.732933333333333,0.35523968236636383
431.0,5.9,12.2,4.1,40.6,7.2,3.0,True,False,False,0.7527999999999996,0.01766564042235028
11.4,7.3,28.4,6.05,16.6,20.3,3.0,False,False,True,2.993602527472529,1.0
9.7,6.0,33.0,3.42,2.3,47.1,3.0,False,False,True,3.531508333333335,0.06379086733794637
386.0,4.5,3.0,11.37,32.1,2.6,1.5,False,True,False,2.30615,0.0030161863383722093
66.7,5.6,22.2,4.85,7.0,17.7,1.5,False,True,False,3.84248611111111,0.47072141044796056
31.9,7.1,12.4,6.31,33.5,12.8,3.0,True,False,False,2.040036666666666,0.22386928609536563
13.2,5.3,33.1,1.73,6.9,40.3,3.0,False,True,False,0.986,0.04070166699765422
5.7,3.7,42.6,8.0,1.9,87.8,3.0,False,False,True,4.7644,1.0
82.9,4.4,22.2,3.11,12.0,26.5,3.0,True,False,False,2.8386,0.12105263827812691
49.0,6.7,23.4,12.0,14.7,35.1,3.0,False,True,False,4.379172222222223,0.20357770914752013
204.95,4.61,2.88,17.6,38.1,0.73,3.04,False,True,False,3.853600000000002,1.0
5.7,3.7,42.6,12.0,1.9,87.8,3.0,False,False,True,7.9125999999999985,0.0
11.49,7.35,28.42,9.9,16.69,20.27,1.48,True,False,False,3.522866666666667,1.0
4.08,6.8,24.6,2.39,2.5,62.6,3.0,False,False,True,4.7362,1.0
17.7,7.6,25.7,8.0,2.6,46.1,3.0,True,False,False,2.064199999999999,0.0
3.3,7.6,37.0,1.1,8.7,70.1,3.0,False,True,False,0.7740500000000001,0.6934460858218041
29.8,7.3,46.4,16.9,20.9,18.6,1.5,False,False,True,4.094099999999998,1.0
4.89,7.5,54.4,4.11,5.7,70.4,3.0,True,False,False,3.7982888888888895,0.314833023258044
66.7,5.6,22.2,11.61,7.0,17.7,1.5,False,True,False,6.122316129032257,0.7070823944901798
13.15,7.0,28.8,9.05,4.9,35.8,3.0,False,False,True,6.584666666666669,0.6658826108367432
74.4,5.6,24.2,5.77,7.5,15.3,1.5,False,True,False,2.834643974358974,0.0
112.0,4.5,13.8,12.0,16.0,17.6,1.5,True,False,False,2.8168181818181823,0.0
4.89,7.5,54.4,2.12,5.7,70.4,3.0,True,False,False,2.5661523809523805,0.0
85.0,4.9,29.4,7.6,5.4,1.2,1.5,True,False,False,4.253999999999998,0.0
20.6,7.3,18.0,15.36,10.9,26.0,3.0,False,True,False,1.2753999999999996,0.0
2.29,8.83,28.74,14.5,4.97,24.56,1.58,True,False,False,26.18200000000001,0.9181406107536707
5.08,7.63,54.31,2.0,5.67,70.45,1.65,True,False,False,2.7968,1.0
74.4,5.6,24.2,4.0,7.5,15.3,1.5,True,False,False,2.8148577777777786,0.6575076882902943
74.38,5.62,24.16,10.0,7.42,15.32,3.2,True,False,False,5.045853968253969,0.0
6.85,7.25,37.75,2.2,1.94,44.87,1.47,False,False,True,2.2572,1.0
177.9,4.8,29.1,7.9,18.2,46.1,1.5,False,True,False,3.8340000000000023,0.0
79.77,6.41,15.78,10.45,26.0,13.4,3.0,False,True,False,3.885200000000001,0.0
431.0,5.9,12.2,3.16,40.6,7.2,3.0,True,False,False,0.7125999999999998,0.14078885612099412
13.15,7.0,28.8,17.5,4.9,35.8,3.0,True,False,False,8.743300000000003,0.0
82.84,4.37,22.17,7.8,11.93,26.47,3.25,True,False,False,4.993640000000002,0.0
13.2,5.3,33.1,2.14,6.9,40.3,1.5,False,False,True,1.4208,0.061012046133553266
35.18,6.18,17.03,9.8,14.48,13.84,1.8,False,True,False,4.017712121212122,0.0
8.0,6.8,72.8,8.34,34.0,46.2,1.5,False,True,False,10.191200000000006,1.0
386.0,4.5,3.0,5.77,32.1,2.6,1.5,False,True,False,1.0232,0.07873966497463931
82.95,4.45,22.24,6.0,12.16,26.49,3.08,False,False,True,4.792366666666665,0.0
8.0,6.8,72.8,7.6,34.0,46.2,1.5,False,False,True,9.364199999999997,0.19319793613797998
