Soil Resistivity (Ohm-m),pH,Moisture Equivalent(%),exposure time,Air pore space (%),Clay %,Pipe Diameter (inches),Iron and Steel Type_Bessemer Steel,Iron and Steel Type_Open Hearth iron,Iron and Steel Type_Wrought Iron,Loss Oz/ft2,score
31.9,7.1,12.4,9.97,33.5,12.8,1.5,True,False,False,3.3929399999999994,0.26977931082431283
57.01,7.29,17.89,3.9,11.89,15.59,1.48,False,False,True,1.9484666666666663,0.32191254099711286
430.89,6.08,12.42,17.5,40.55,7.25,1.55,False,True,False,2.0642,0.09263634641832252
99.46,5.14,14.53,2.71,30.96,5.68,1.5,False,True,False,1.5324,0.2671453063028884
15.65,7.07,49.96,15.45,6.57,64.34,3.0,False,True,False,7.1446000000000005,0.9999999994389833
51.68,7.25,23.77,10.54,14.12,19.1,3.0,False,True,False,4.294633333333333,0.04173846789682087
11.46,7.32,28.27,7.8,16.53,20.2,3.11,False,True,False,2.442399999999999,0.37411225100891393
35.21,6.2,17.04,4.0,14.55,14.0,1.33,False,False,True,2.4027800000000004,0.3371376693550081
4.08,6.8,24.6,7.07,2.5,62.6,3.0,False,False,True,11.4808,0.1355971583239485
114.0,4.5,13.0,13.06,34.7,5.6,3.0,False,False,True,1.396033333333334,0.26045439955949845
19.7,4.6,28.4,5.45,3.9,34.2,1.5,False,True,False,2.3940119047619053,0.34217149310209216
2.78,9.4,24.7,12.1,6.1,6.2,1.5,False,False,True,21.15740000000001,0.16188753228323627
13.2,5.3,33.1,5.86,6.9,40.3,1.5,True,False,False,4.221985000000002,0.33539927230854144
2.63,7.4,14.8,5.8,18.7,26.7,1.5,True,False,False,3.3940333333333315,0.33552222810106425
114.0,4.5,13.0,17.2,34.7,5.6,1.5,True,False,False,1.5545,0.2532497592370614
5.16,7.27,36.72,2.74,8.18,69.43,1.5,False,True,False,1.984400000000001,0.3939590117300517
28.2,6.8,24.8,5.5,15.8,52.1,1.5,False,True,False,2.4746378095238115,0.31335010224997245
2.78,9.4,24.7,10.28,6.1,6.2,3.0,True,False,False,20.201399999999985,0.207205011050185
13.15,7.0,28.8,9.7,4.9,35.8,1.5,False,True,False,6.499555555555556,0.11382750769112294
45.2,6.16,24.85,7.94,6.16,24.97,1.5,False,True,False,4.588950000000001,0.33040864157361155
12.65,4.14,34.63,7.9,26.63,71.36,2.87,True,False,False,12.7872,0.7476256327509627
13.2,5.3,33.1,8.95,6.9,40.3,1.5,False,False,True,5.102236229946523,0.37356899117946984
59.99,4.6,30.88,3.9,4.34,51.65,3.05,True,False,False,4.003000000000001,0.33900241697295935
137.0,4.7,34.8,5.22,14.9,45.8,3.0,False,True,False,5.583799999999999,0.307084382426448
137.0,4.7,34.8,6.02,14.9,45.8,3.0,True,False,False,6.047,0.3113890711933767
66.7,5.6,22.2,11.97,7.0,17.7,1.5,True,False,False,6.159316129032256,0.3174232783456444
12.78,4.11,34.48,12.0,26.73,71.23,2.98,True,False,False,17.0642,0.00041379223031348596
10.0,8.8,31.2,4.83,7.2,31.2,3.0,False,True,False,1.8812595238095235,0.3290407465052065
2.48,7.38,14.8,3.9,18.55,26.54,3.03,False,False,True,3.022600000000001,0.3145837264805499
74.09,6.18,19.89,11.64,18.24,21.04,1.5,False,True,False,3.844864502164504,0.315156344057542
12.15,7.0,28.6,4.7,1.1,52.5,3.0,True,False,False,4.7324,0.32866921206680216
177.86,4.76,29.24,7.9,18.08,46.07,1.39,False,True,False,3.8534000000000015,0.2855707076165251
74.6,6.6,13.0,7.9,27.8,6.6,3.0,False,True,False,4.314040000000001,0.1992356753154226
110.0,5.3,32.0,6.41,15.5,53.1,3.0,False,False,True,1.448599999999999,0.32463524679940187
66.7,5.6,22.2,12.0,7.0,17.7,3.0,False,True,False,6.380978033794163,0.3980333186122262
4.08,6.8,24.6,7.85,2.5,62.6,3.0,False,True,False,13.0176,0.16014104926109027
177.9,4.8,29.1,8.22,18.2,46.1,3.0,True,False,False,4.116066666666665,0.2537431693302574
49.0,6.7,23.4,8.0,14.7,35.1,3.0,False,True,False,3.1407729004328995,0.33113077199397345
431.0,5.9,12.2,4.42,40.6,7.2,3.0,False,True,False,0.6903999999999998,0.16060950840670607
28.2,6.8,24.8,1.0,15.8,52.1,3.0,False,False,True,0.9014926829268294,0.3207267791632429
66.7,5.6,22.2,10.95,7.0,17.7,3.0,False,False,True,6.22118470046083,0.3579588646956712
7.56,5.46,32.2,7.09,17.85,53.71,1.5,True,False,False,6.427741666666668,7.4803741780845344e-06
205.0,4.7,2.8,10.12,38.1,0.6,3.0,True,False,False,2.595,0.18113789698623814
10.0,8.8,31.2,10.28,7.2,31.2,3.0,False,False,True,3.5366000000000004,0.19553856478091136
111.94,4.5,13.65,4.2,16.0,17.62,1.49,True,False,False,2.033783333333333,0.3056630450850027
3.3,7.6,37.0,1.1,8.7,70.1,3.0,True,False,False,0.9688,0.33737271754655246
21.2,4.4,34.3,8.59,3.7,63.6,3.0,False,False,True,4.496999999999998,0.30600037242047734
2.9,9.5,21.7,5.9,34.5,9.4,3.0,True,False,False,5.4688,0.8842369346831662
59.8,4.5,30.8,5.9,4.4,51.7,1.5,False,False,True,5.640599999999999,0.3393009135650887
386.0,4.5,3.0,7.7,32.1,2.6,1.5,False,True,False,1.7353999999999998,0.17285472550125658
29.06,7.47,22.52,1.0,3.69,36.24,3.02,False,True,False,1.2277624999999996,0.2293487868413494
74.76,6.68,12.92,6.0,27.83,6.75,2.9,False,False,True,3.105349999999999,0.3245541756619742
49.0,6.7,23.4,8.36,14.7,35.1,3.0,False,False,True,3.895843001443001,0.33830491065920704
28.13,6.77,24.82,3.6,15.74,51.95,1.6,True,False,False,2.004846016260164,0.3200132591093238
31.9,7.1,12.4,13.75,33.5,12.8,1.5,False,False,True,4.356210000000002,0.3618944581389908
137.02,4.82,34.64,11.9,14.78,45.91,1.54,False,True,False,10.8294,0.15253264095221564
114.0,4.5,13.0,16.99,34.7,5.6,1.5,True,False,False,1.5505000000000002,0.26060988093317655
431.0,5.9,12.2,8.71,40.6,7.2,3.0,False,True,False,0.9808999999999992,0.054324286684399856
2.63,7.4,14.8,1.43,18.7,26.7,3.0,False,True,False,1.3739999999999997,0.33195884866494835
3.3,7.6,37.0,1.29,8.7,70.1,3.0,True,False,False,0.9823999999999996,0.3314872973362021
21.4,4.67,34.22,17.0,3.5,63.62,1.53,True,False,False,6.4974,0.3099240376137732
29.8,7.3,46.4,4.9,20.9,18.6,3.0,False,False,True,1.4997355742296927,0.2597350266928804
386.0,4.5,3.0,4.72,32.1,2.6,1.5,False,True,False,0.7963999999999998,0.04260617953532363
4.89,7.5,54.4,4.26,5.7,70.4,3.0,False,True,False,3.678,0.31522299005235777
0.64,2.89,55.19,6.3,69.19,65.1,1.59,False,False,True,8.376,0.23305723955082164
33.39,7.07,12.77,2.09,33.16,13.57,1.5,True,False,False,0.4718,0.33048544085237985
28.9,7.5,22.4,10.19,3.8,36.3,1.5,False,False,True,5.175600000000003,0.3137784389309898
6.84,7.3,37.6,8.22,2.0,44.9,3.0,True,False,False,4.862999999999998,0.1812228359096874
114.21,4.56,13.16,4.1,34.96,5.67,3.02,True,False,False,0.8039999999999999,0.3148769749134567
12.7,4.2,34.5,6.0,26.6,71.2,1.5,False,True,False,8.727599999999997,0.6508527624214374
17.7,7.6,25.7,1.5,2.6,46.1,1.5,False,False,True,0.5761999999999997,0.2936234074877927
12.73,4.16,34.51,2.2,26.56,71.25,1.53,False,True,False,4.841800000000001,0.4375237924324079
20.49,7.48,17.85,17.5,10.74,26.01,3.13,False,True,False,2.2286000000000006,3.4615241083225917e-06
137.0,4.7,34.8,2.9,14.9,45.8,1.5,True,False,False,3.8084,0.38314909084382015
11.4,7.3,28.4,11.16,16.6,20.3,3.0,False,False,True,2.930400000000001,0.16343848911398562
82.9,4.4,22.2,6.73,12.0,26.5,1.5,False,True,False,4.764967787114845,0.314699566126121
252.48,6.37,19.29,8.56,25.35,19.42,3.0,True,False,False,3.3812,0.30736688720719113
28.14,6.89,24.79,11.5,15.67,52.23,2.89,False,True,False,4.84873333333333,0.32748283590756866
0.6,3.1,55.4,8.0,68.9,65.0,3.0,False,False,True,10.402399999999997,0.34728045733530327
7.12,4.2,57.8,8.28,22.4,29.8,1.5,True,False,False,23.5118,5.6550873228515056e-05
49.0,6.7,23.4,8.67,14.7,35.1,1.5,False,True,False,3.511093001443001,0.33253326469366834
59.8,4.5,30.8,3.91,4.4,51.7,3.0,True,False,False,3.8266,0.32975853905517233
109.98,5.11,32.06,7.8,15.61,53.05,2.93,False,False,True,2.1371999999999995,0.3746280741494486
74.6,6.6,13.0,6.1,27.8,6.6,3.0,False,False,True,3.440868787878788,0.3235756204048605
74.64,6.47,12.94,12.0,27.75,6.69,3.07,False,False,True,4.851364444444448,0.3227561351024656
2.68,9.37,24.72,1.7,6.23,6.23,1.23,True,False,False,8.443800000000001,0.024406072704996905
431.0,5.9,12.2,5.13,40.6,7.2,1.5,True,False,False,0.7386,0.11909185715186346
49.0,6.7,23.4,3.19,14.7,35.1,3.0,False,False,True,1.6082126829268295,0.3219990997614644
5.7,3.7,42.6,4.56,1.9,87.8,1.5,False,False,True,3.3467200000000004,0.31849653223250834
12.75,8.49,20.33,4.44,28.37,10.77,1.5,False,False,True,3.9036,0.0003908414454334297
85.0,4.9,29.4,3.46,5.4,1.2,1.5,True,False,False,3.1572000000000005,0.2641951864368872
9.7,6.0,33.0,2.0,2.3,47.1,3.0,True,False,False,2.328338095238095,0.3170895253414478
51.5,4.9,28.4,6.34,9.6,22.3,1.5,False,True,False,5.40767619047619,0.31171789240220876
8.0,6.8,72.8,10.08,34.0,46.2,3.0,False,False,True,11.265600000000004,0.2324760698191819
17.8,7.2,25.8,1.0,9.5,36.0,1.5,True,False,False,0.5713999999999997,0.3394854936788478
4.89,7.5,54.4,7.41,5.7,70.4,3.0,False,False,True,5.4796,0.24341325298500935
12.7,4.2,34.5,2.24,26.6,71.2,3.0,False,True,False,4.6972,0.23938532648718497
112.0,3.8,7.0,5.4,3.5,4.5,3.0,False,False,True,3.951400000000001,0.16351741581153842
112.0,3.8,7.0,10.6,3.5,4.5,1.5,False,False,True,8.302000000000003,0.25639827363471995
12.15,7.0,28.6,9.11,1.1,52.5,3.0,False,False,True,8.62101818181818,0.2935332964200151
28.2,6.8,24.8,1.0,15.8,52.1,1.5,False,True,False,0.8948926829268293,0.35218045960695343
206.43,4.04,5.62,8.35,13.36,3.85,1.5,False,True,False,4.496600000000002,0.07140469132616312
19.64,4.56,28.36,5.7,3.72,34.28,2.87,False,True,False,2.221446666666667,0.3188182883990585
13.2,5.3,33.1,17.4,6.9,40.3,1.5,False,False,True,6.466922222222224,0.38178589093278137
57.0,7.3,17.8,2.43,11.7,15.8,3.0,True,False,False,1.0438333333333332,0.3361199693321729
35.07,6.35,17.04,5.9,14.29,14.15,2.89,False,False,True,2.484797597402597,0.4684794216438435
137.0,4.7,34.8,10.12,14.9,45.8,3.0,True,False,False,9.457800000000006,0.3143975113106646
51.5,4.9,28.4,11.6,9.6,22.3,3.0,True,False,False,7.247983333333332,0.2921890452650752
51.52,4.92,28.19,7.5,9.74,22.42,1.52,False,False,True,6.101214285714287,0.3270264641802726
21.22,4.32,34.21,16.7,3.91,63.6,1.48,False,False,True,5.687400000000002,0.263456631332615
177.9,4.8,29.1,12.0,18.2,46.1,1.5,False,True,False,3.950985714285715,0.33266834336365625
17.7,7.6,25.7,2.59,2.6,46.1,1.5,True,False,False,1.1777999999999995,0.3448724724876069
14.94,6.79,7.54,4.1,23.22,31.07,3.07,True,False,False,2.5772900000000005,0.32339895482366704
3.3,7.6,37.0,8.57,8.7,70.1,1.5,False,True,False,5.020199999999998,0.5133327416938549
6.13,6.45,41.16,5.59,32.59,45.11,3.0,False,True,False,5.990799999999999,0.0018615604847258425
12.15,7.0,28.6,9.6,1.1,52.5,1.5,True,False,False,8.788685714285718,0.26581293971970843
5.74,3.84,42.59,12.0,1.85,87.84,1.43,False,False,True,7.076000000000001,0.3011286231358093
46.93,6.75,16.17,3.82,30.04,20.56,1.5,False,False,True,1.7345999999999993,0.33363931461992274
6.87,7.43,37.43,12.1,2.15,44.9,3.07,True,False,False,6.622614285714283,0.30632009929770954
2.34,8.8,28.7,7.5,5.0,24.5,1.5,True,False,False,15.903199999999996,0.9999401037879012
386.07,4.56,3.05,12.1,32.12,2.44,3.1,True,False,False,2.2688000000000006,0.06187520876937919
137.0,4.7,34.8,9.58,14.9,45.8,1.5,False,False,True,11.323000000000002,0.35274058891251014
431.0,5.9,12.2,1.9,40.6,7.2,1.5,True,False,False,0.3057999999999999,0.09746306120019235
431.0,5.9,12.2,1.9,40.6,7.2,1.5,False,True,False,0.2996,0.13371302852323957
74.54,6.7,13.11,8.1,27.83,6.37,1.59,False,False,True,4.492300000000001,0.3440953292492881
2.78,9.4,24.7,8.1,6.1,6.2,3.0,True,False,False,19.365199999999987,0.12603686029120198
82.9,4.4,22.2,10.11,12.0,26.5,3.0,True,False,False,6.336366666666666,0.3525778226115547
57.0,7.3,17.8,9.66,11.7,15.8,3.0,True,False,False,2.988866666666668,0.3006539835654444
51.5,4.9,28.4,1.7,9.6,22.3,3.0,False,False,True,1.915866666666667,0.2515112997360164
17.7,7.6,25.7,6.1,2.6,46.1,1.5,True,False,False,1.676355555555557,0.3091046688507066
13.2,5.3,33.1,15.64,6.9,40.3,3.0,False,False,True,6.233950000000002,0.2704109333675267
17.8,7.46,25.83,12.1,2.68,46.02,3.02,False,True,False,3.87241,0.4542719211177488
0.6,3.1,55.4,8.48,68.9,65.0,1.5,False,False,True,11.614199999999991,0.5385788260791124
4.08,6.8,24.6,7.7,2.5,62.6,3.0,True,False,False,13.533999999999994,0.08129952286885044
35.2,6.2,17.2,7.66,14.4,13.9,1.5,True,False,False,3.318235822510822,0.42776831138889404
30.57,5.87,30.16,5.23,3.98,36.84,3.0,False,False,True,2.97495,0.38548713875345875
28.2,6.8,24.8,7.67,15.8,52.1,1.5,True,False,False,3.174215555555556,0.2075108349374097
9.7,6.0,33.0,8.35,2.3,47.1,3.0,False,False,True,7.121807142857144,0.284476865659835
35.2,6.2,17.2,3.8,14.4,13.9,1.5,True,False,False,2.3250764285714283,0.33009871871980573
23.7,6.2,31.2,3.91,10.8,30.9,1.5,True,False,False,2.917799365079364,0.33883533840282454
2.63,7.4,14.8,1.64,18.7,26.7,3.0,False,False,True,1.8167999999999989,0.35400363716171246
0.6,3.1,55.4,8.0,68.9,65.0,3.0,False,True,False,10.243799999999997,0.04246800334853308
17.56,7.61,25.81,4.0,2.65,46.1,2.94,False,True,False,1.5449999999999997,0.3250451473668213
57.0,7.3,17.8,9.6,11.7,15.8,3.0,True,False,False,2.974466666666668,0.2967420221931106
6.79,7.26,37.56,6.0,1.94,44.97,2.96,True,False,False,3.797275,0.3036547033361233
17.8,7.2,25.8,11.7,9.5,36.0,3.0,True,False,False,3.204600000000001,0.33092152677392256
8.0,6.8,72.8,2.86,34.0,46.2,3.0,False,False,True,2.6972000000000005,0.2739710455088948
386.0,4.5,3.0,17.2,32.1,2.6,3.0,True,False,False,2.4662666666666646,0.02365593499517958
49.0,6.7,23.4,6.46,14.7,35.1,3.0,False,False,True,2.923267961646198,0.3332361481236919
12.76,4.32,34.46,5.9,26.71,70.97,1.52,True,False,False,7.621600000000001,0.6373559231062551
28.93,7.59,22.27,7.6,3.76,36.39,3.08,False,False,True,2.99235,0.3516088933614261
66.7,5.6,22.2,8.0,7.0,17.7,1.5,False,True,False,5.216328629032258,0.3315163078987731
83.0,4.42,22.22,4.1,11.98,26.51,1.71,True,False,False,3.3843600000000005,0.27905745522515873
2.78,9.4,24.7,7.93,6.1,6.2,1.5,True,False,False,18.44400000000001,0.250976068501796
28.24,6.88,24.7,11.6,15.75,52.16,1.48,False,True,False,5.531533333333332,0.47835678760449485
20.6,7.3,18.0,8.43,10.9,26.0,3.0,False,True,False,2.0439,0.2885248629817361
51.5,4.9,28.4,8.53,9.6,22.3,1.5,True,False,False,6.123199999999998,0.28721482652380964
112.0,3.8,7.0,10.1,3.5,4.5,3.0,False,False,True,7.978999999999997,0.3144305386444096
205.04,4.69,2.91,8.0,38.06,0.46,3.02,False,False,True,2.2759,0.22558128368624009
205.12,4.69,2.86,1.8,38.28,0.61,1.68,True,False,False,1.3238000000000003,0.28926616391745147
51.51,4.85,28.1,3.6,9.78,22.55,1.41,False,True,False,3.3987238095238093,0.32556990418803056
112.0,3.8,7.0,10.1,3.5,4.5,3.0,True,False,False,7.774399999999996,0.3394951694242556
9.9,5.89,32.98,8.0,2.31,47.04,3.01,False,False,True,7.055400000000001,0.30028039036860155
5.7,3.7,42.6,10.8,1.9,87.8,3.0,False,False,True,6.760400000000001,0.19481871208553023
2.78,9.4,24.7,3.4,6.1,6.2,3.0,False,True,False,8.5978,0.6900726829568697
1.27,7.02,29.35,11.6,7.11,32.27,1.39,False,True,False,5.359799999999998,0.348483982819272
3.05,9.36,21.74,1.9,34.71,9.44,3.01,False,False,True,4.2498000000000005,0.2844683092732219
2.34,8.8,28.7,9.24,5.0,24.5,1.5,True,False,False,26.18600000000001,7.915609332793964e-30
74.62,6.55,12.83,1.2,27.82,6.67,1.34,False,False,True,1.2192,0.1620656752617448
28.26,7.0,24.86,16.9,15.84,52.11,3.13,True,False,False,5.13765,0.3268294577458689
15.0,7.0,7.6,10.79,23.2,30.9,1.5,False,True,False,4.200185454545457,0.30800509273480087
11.4,7.3,28.4,5.6,16.6,20.3,3.0,False,False,True,3.0042025274725286,0.30705450624767266
74.4,5.6,24.2,5.96,7.5,15.3,1.5,True,False,False,2.980477824933688,0.2504334098422092
17.7,7.6,25.7,12.1,2.6,46.1,3.0,False,False,True,3.2141142857142846,0.31329458075026984
178.02,4.74,29.12,3.8,18.18,46.08,1.6,False,False,True,3.130466666666667,0.3071084339044372
9.7,6.0,33.0,11.68,2.3,47.1,1.5,False,True,False,7.181966666666664,0.2754889862235929
4.08,6.8,24.6,9.0,2.5,62.6,3.0,False,False,True,14.912799999999995,0.9027043884924381
177.9,4.8,29.1,7.22,18.2,46.1,3.0,False,True,False,3.661999999999999,0.3302730632995277
21.31,4.44,34.18,1.0,3.82,63.76,2.99,True,False,False,1.0432000000000006,0.34961708987224477
31.9,7.1,12.4,1.9,33.5,12.8,1.5,False,True,False,0.366,0.3302694784623185
82.9,4.4,22.2,3.44,12.0,26.5,3.0,False,False,True,3.0454933333333343,0.3340645027665683
13.2,5.3,33.1,7.9,6.9,40.3,3.0,True,False,False,4.5967832537560485,0.297411750073511
2.94,9.45,24.71,10.3,6.09,6.11,1.69,True,False,False,19.195999999999994,0.045036046226132956
5.7,3.7,42.6,8.0,1.9,87.8,3.0,True,False,False,4.372800000000001,0.2637778930005345
3.3,7.6,37.0,7.5,8.7,70.1,1.5,False,True,False,3.668398245614035,0.32714113986699284
11.38,7.25,28.36,7.7,16.59,20.32,3.02,True,False,False,2.61584,0.33185899085473464
49.0,6.7,23.4,1.4,14.7,35.1,3.0,False,False,True,1.390376016260162,0.3126296707166065
31.8,5.82,30.38,4.75,10.45,28.39,1.5,False,False,True,3.3308622222222213,0.31718147653831447
12.15,7.0,28.6,1.0,1.1,46.2,1.5,False,True,False,1.4598000000000002,0.35199788959694994
2.78,9.4,24.7,5.49,6.1,6.2,3.0,False,True,False,12.4974,0.5130452387881127
59.8,4.5,30.8,12.92,4.4,51.7,3.0,False,False,True,9.396266666666666,0.2466098605198392
17.73,7.51,25.81,4.0,2.51,46.13,1.63,False,False,True,1.9522666666666653,0.24572928942437058
35.2,6.2,17.2,5.57,14.4,13.9,1.5,False,True,False,2.6951587878787886,0.247200070362872
51.5,4.9,28.4,7.34,9.6,22.3,1.5,False,True,False,5.842214285714282,0.33908220920179394
386.0,4.5,3.0,1.45,32.1,2.6,3.0,True,False,False,0.3148000000000002,0.08719931436034253
28.9,7.5,22.4,1.98,3.8,36.3,1.5,False,True,False,1.37744,0.3019011928928416
17.7,7.6,25.7,5.94,2.6,46.1,1.5,True,False,False,1.677955555555557,0.3060793483649811
17.8,7.2,25.8,1.0,9.5,36.0,3.0,False,False,True,0.4431,0.33769104941814315
74.4,5.6,24.2,1.65,7.5,15.3,3.0,False,True,False,1.345666666666667,0.2966238236758619
111.85,4.53,13.81,8.0,15.97,17.54,2.89,False,True,False,2.177399999999999,0.327928462418685
31.9,7.1,12.4,17.5,33.5,12.8,3.0,False,True,False,5.124600000000004,0.15834868266978283
9.7,6.0,33.0,10.35,2.3,47.1,3.0,False,False,True,7.731407142857146,0.30211964852806517
29.8,7.3,46.4,5.07,20.9,18.6,1.5,False,False,True,1.9271117647058815,0.33802044155490146
29.8,7.3,46.4,3.58,20.9,18.6,3.0,True,False,False,1.946045098039216,0.3064436381184111
1.3,7.0,29.4,9.42,7.2,32.4,1.5,False,True,False,5.307783333333332,0.48361968281228374
48.85,6.71,23.46,8.2,14.71,35.06,3.12,False,False,True,3.9121238095238096,0.3687946634707304
49.0,6.7,23.4,6.77,14.7,35.1,1.5,False,True,False,3.003095238095238,0.3172704808535791
6.84,7.3,37.6,5.9,2.0,44.9,1.5,True,False,False,3.732933333333333,0.2820446413609415
431.0,5.9,12.2,4.1,40.6,7.2,3.0,True,False,False,0.7527999999999996,0.08500005660005669
11.4,7.3,28.4,6.05,16.6,20.3,3.0,False,False,True,2.993602527472529,0.34191675149427264
9.7,6.0,33.0,3.42,2.3,47.1,3.0,False,False,True,3.531508333333335,0.3206750416955435
386.0,4.5,3.0,11.37,32.1,2.6,1.5,False,True,False,2.30615,0.07025368837851255
66.7,5.6,22.2,4.85,7.0,17.7,1.5,False,True,False,3.84248611111111,0.32999751381178927
31.9,7.1,12.4,6.31,33.5,12.8,3.0,True,False,False,2.040036666666666,0.27812712024614833
13.2,5.3,33.1,1.73,6.9,40.3,3.0,False,True,False,0.986,0.3073889719961609
5.7,3.7,42.6,8.0,1.9,87.8,3.0,False,False,True,4.7644,0.3494620293204413
82.9,4.4,22.2,3.11,12.0,26.5,3.0,True,False,False,2.8386,0.3258435383589102
49.0,6.7,23.4,12.0,14.7,35.1,3.0,False,True,False,4.379172222222223,0.33187659639133815
204.95,4.61,2.88,17.6,38.1,0.73,3.04,False,True,False,3.853600000000002,0.38541357596355347
5.7,3.7,42.6,12.0,1.9,87.8,3.0,False,False,True,7.9125999999999985,0.1135676167804699
11.49,7.35,28.42,9.9,16.69,20.27,1.48,True,False,False,3.522866666666667,0.3457933861429448
4.08,6.8,24.6,2.39,2.5,62.6,3.0,False,False,True,4.7362,0.6606309575326854
17.7,7.6,25.7,8.0,2.6,46.1,3.0,True,False,False,2.064199999999999,0.320635925306318
3.3,7.6,37.0,1.1,8.7,70.1,3.0,False,True,False,0.7740500000000001,0.3333382787382517
29.8,7.3,46.4,16.9,20.9,18.6,1.5,False,False,True,4.094099999999998,0.5596572898795074
4.89,7.5,54.4,4.11,5.7,70.4,3.0,True,False,False,3.7982888888888895,0.3290027431747112
66.7,5.6,22.2,11.61,7.0,17.7,1.5,False,True,False,6.122316129032257,0.3404820795712347
13.15,7.0,28.8,9.05,4.9,35.8,3.0,False,False,True,6.584666666666669,0.3293889646711856
74.4,5.6,24.2,5.77,7.5,15.3,1.5,False,True,False,2.834643974358974,0.2846371307017821
112.0,4.5,13.8,12.0,16.0,17.6,1.5,True,False,False,2.8168181818181823,0.3171007301034981
