Soil Resistivity (Ohm-m),pH,Moisture Equivalent(%),exposure time,Air pore space (%),Clay %,Pipe Diameter (inches),Iron and Steel Type_Bessemer Steel,Iron and Steel Type_Open Hearth iron,Iron and Steel Type_Wrought Iron,Loss Oz/ft2,score
177.86,4.76,29.24,7.9,18.08,46.07,1.39,False,True,False,3.8534000000000015,0.5481998563883961
74.6,6.6,13.0,7.9,27.8,6.6,3.0,False,True,False,4.314040000000001,0.571006787622207
110.0,5.3,32.0,6.41,15.5,53.1,3.0,False,False,True,1.448599999999999,0.5246300488700173
66.7,5.6,22.2,12.0,7.0,17.7,3.0,False,True,False,6.380978033794163,0.649996077389267
4.08,6.8,24.6,7.85,2.5,62.6,3.0,False,True,False,13.0176,0.9665085512110564
177.9,4.8,29.1,8.22,18.2,46.1,3.0,True,False,False,4.116066666666665,0.5827161085262428
49.0,6.7,23.4,8.0,14.7,35.1,3.0,False,True,False,3.1407729004328995,0.5148024480816085
431.0,5.9,12.2,4.42,40.6,7.2,3.0,False,True,False,0.6903999999999998,0.5073994597486681
28.2,6.8,24.8,1.0,15.8,52.1,3.0,False,False,True,0.9014926829268294,0.5748073749493978
66.7,5.6,22.2,10.95,7.0,17.7,3.0,False,False,True,6.22118470046083,0.6127330946595556
7.56,5.46,32.2,7.09,17.85,53.71,1.5,True,False,False,6.427741666666668,0.9903610589851977
205.0,4.7,2.8,10.12,38.1,0.6,3.0,True,False,False,2.595,0.5087491068802404
10.0,8.8,31.2,10.28,7.2,31.2,3.0,False,False,True,3.5366000000000004,0.6539844820941466
111.94,4.5,13.65,4.2,16.0,17.62,1.49,True,False,False,2.033783333333333,0.5190449482483926
3.3,7.6,37.0,1.1,8.7,70.1,3.0,True,False,False,0.9688,0.5421000827582724
21.2,4.4,34.3,8.59,3.7,63.6,3.0,False,False,True,4.496999999999998,0.5391695754617949
2.9,9.5,21.7,5.9,34.5,9.4,3.0,True,False,False,5.4688,0.9114282567318568
59.8,4.5,30.8,5.9,4.4,51.7,1.5,False,False,True,5.640599999999999,0.5644887927973119
386.0,4.5,3.0,7.7,32.1,2.6,1.5,False,True,False,1.7353999999999998,0.5236323784667908
29.06,7.47,22.52,1.0,3.69,36.24,3.02,False,True,False,1.2277624999999996,0.5219265531451154
74.76,6.68,12.92,6.0,27.83,6.75,2.9,False,False,True,3.105349999999999,0.541069759754181
49.0,6.7,23.4,8.36,14.7,35.1,3.0,False,False,True,3.895843001443001,0.5512798118981177
28.13,6.77,24.82,3.6,15.74,51.95,1.6,True,False,False,2.004846016260164,0.518779657618284
31.9,7.1,12.4,13.75,33.5,12.8,1.5,False,False,True,4.356210000000002,0.6019963006260913
137.02,4.82,34.64,11.9,14.78,45.91,1.54,False,True,False,10.8294,0.5223351261171295
114.0,4.5,13.0,16.99,34.7,5.6,1.5,True,False,False,1.5505000000000002,0.5375541425182868
431.0,5.9,12.2,8.71,40.6,7.2,3.0,False,True,False,0.9808999999999992,0.5326783518742759
2.63,7.4,14.8,1.43,18.7,26.7,3.0,False,True,False,1.3739999999999997,0.5458706565541936
3.3,7.6,37.0,1.29,8.7,70.1,3.0,True,False,False,0.9823999999999996,0.5255776538100525
21.4,4.67,34.22,17.0,3.5,63.62,1.53,True,False,False,6.4974,0.549190371192401
29.8,7.3,46.4,4.9,20.9,18.6,3.0,False,False,True,1.4997355742296927,0.5224188516423949
386.0,4.5,3.0,4.72,32.1,2.6,1.5,False,True,False,0.7963999999999998,0.5390204925159435
4.89,7.5,54.4,4.26,5.7,70.4,3.0,False,True,False,3.678,0.5104984567722248
0.64,2.89,55.19,6.3,69.19,65.1,1.59,False,False,True,8.376,0.5832185490840334
33.39,7.07,12.77,2.09,33.16,13.57,1.5,True,False,False,0.4718,0.5304124113411928
28.9,7.5,22.4,10.19,3.8,36.3,1.5,False,False,True,5.175600000000003,0.5310599549952776
6.84,7.3,37.6,8.22,2.0,44.9,3.0,True,False,False,4.862999999999998,0.6160935699222502
114.21,4.56,13.16,4.1,34.96,5.67,3.02,True,False,False,0.8039999999999999,0.5705266031962988
12.7,4.2,34.5,6.0,26.6,71.2,1.5,False,True,False,8.727599999999997,0.7811533115072411
17.7,7.6,25.7,1.5,2.6,46.1,1.5,False,False,True,0.5761999999999997,0.5190407876255729
12.73,4.16,34.51,2.2,26.56,71.25,1.53,False,True,False,4.841800000000001,0.7051201024716048
20.49,7.48,17.85,17.5,10.74,26.01,3.13,False,True,False,2.2286000000000006,0.777057420392187
137.0,4.7,34.8,2.9,14.9,45.8,1.5,True,False,False,3.8084,0.6204832789558283
11.4,7.3,28.4,11.16,16.6,20.3,3.0,False,False,True,2.930400000000001,0.6548438755548756
82.9,4.4,22.2,6.73,12.0,26.5,1.5,False,True,False,4.764967787114845,0.5974935128896423
252.48,6.37,19.29,8.56,25.35,19.42,3.0,True,False,False,3.3812,0.6008001064856452
28.14,6.89,24.79,11.5,15.67,52.23,2.89,False,True,False,4.84873333333333,0.5476714251346124
0.6,3.1,55.4,8.0,68.9,65.0,3.0,False,False,True,10.402399999999997,0.5750291116759152
7.12,4.2,57.8,8.28,22.4,29.8,1.5,True,False,False,23.5118,0.6677885682498318
49.0,6.7,23.4,8.67,14.7,35.1,1.5,False,True,False,3.511093001443001,0.5227575158379238
59.8,4.5,30.8,3.91,4.4,51.7,3.0,True,False,False,3.8266,0.5241312377434177
109.98,5.11,32.06,7.8,15.61,53.05,2.93,False,False,True,2.1371999999999995,0.6218010955378596
74.6,6.6,13.0,6.1,27.8,6.6,3.0,False,False,True,3.440868787878788,0.5102157750944226
74.64,6.47,12.94,12.0,27.75,6.69,3.07,False,False,True,4.851364444444448,0.5402538033258516
2.68,9.37,24.72,1.7,6.23,6.23,1.23,True,False,False,8.443800000000001,0.6396395421545471
431.0,5.9,12.2,5.13,40.6,7.2,1.5,True,False,False,0.7386,0.5028499691349011
49.0,6.7,23.4,3.19,14.7,35.1,3.0,False,False,True,1.6082126829268295,0.5179391259440296
5.7,3.7,42.6,4.56,1.9,87.8,1.5,False,False,True,3.3467200000000004,0.5116778759121267
12.75,8.49,20.33,4.44,28.37,10.77,1.5,False,False,True,3.9036,0.879361754025984
85.0,4.9,29.4,3.46,5.4,1.2,1.5,True,False,False,3.1572000000000005,0.5810779381558008
9.7,6.0,33.0,2.0,2.3,47.1,3.0,True,False,False,2.328338095238095,0.5320405584305518
51.5,4.9,28.4,6.34,9.6,22.3,1.5,False,True,False,5.40767619047619,0.5105793731878882
8.0,6.8,72.8,10.08,34.0,46.2,3.0,False,False,True,11.265600000000004,0.5928114396373967
17.8,7.2,25.8,1.0,9.5,36.0,1.5,True,False,False,0.5713999999999997,0.5427454034736798
4.89,7.5,54.4,7.41,5.7,70.4,3.0,False,False,True,5.4796,0.6059691806921269
12.7,4.2,34.5,2.24,26.6,71.2,3.0,False,True,False,4.6972,0.5342462962794261
112.0,3.8,7.0,5.4,3.5,4.5,3.0,False,False,True,3.951400000000001,0.5171432775623676
112.0,3.8,7.0,10.6,3.5,4.5,1.5,False,False,True,8.302000000000003,0.600608219551274
12.15,7.0,28.6,9.11,1.1,52.5,3.0,False,False,True,8.62101818181818,0.5147411812573601
28.2,6.8,24.8,1.0,15.8,52.1,1.5,False,True,False,0.8948926829268293,0.5731935185465984
206.43,4.04,5.62,8.35,13.36,3.85,1.5,False,True,False,4.496600000000002,0.7336850073264183
19.64,4.56,28.36,5.7,3.72,34.28,2.87,False,True,False,2.221446666666667,0.5103601836262396
13.2,5.3,33.1,17.4,6.9,40.3,1.5,False,False,True,6.466922222222224,0.717699282488286
57.0,7.3,17.8,2.43,11.7,15.8,3.0,True,False,False,1.0438333333333332,0.5408669637891661
35.07,6.35,17.04,5.9,14.29,14.15,2.89,False,False,True,2.484797597402597,0.6932169954014152
137.0,4.7,34.8,10.12,14.9,45.8,3.0,True,False,False,9.457800000000006,0.534395589522019
51.5,4.9,28.4,11.6,9.6,22.3,3.0,True,False,False,7.247983333333332,0.6346033464017727
51.52,4.92,28.19,7.5,9.74,22.42,1.52,False,False,True,6.101214285714287,0.5046962904609673
21.22,4.32,34.21,16.7,3.91,63.6,1.48,False,False,True,5.687400000000002,0.5541369459783166
177.9,4.8,29.1,12.0,18.2,46.1,1.5,False,True,False,3.950985714285715,0.5619338681533488
17.7,7.6,25.7,2.59,2.6,46.1,1.5,True,False,False,1.1777999999999995,0.5981589719000524
14.94,6.79,7.54,4.1,23.22,31.07,3.07,True,False,False,2.5772900000000005,0.5068220766134798
3.3,7.6,37.0,8.57,8.7,70.1,1.5,False,True,False,5.020199999999998,0.7330592877367248
6.13,6.45,41.16,5.59,32.59,45.11,3.0,False,True,False,5.990799999999999,0.6435486817824705
12.15,7.0,28.6,9.6,1.1,52.5,1.5,True,False,False,8.788685714285718,0.5028285412544496
5.74,3.84,42.59,12.0,1.85,87.84,1.43,False,False,True,7.076000000000001,0.7931469704034988
46.93,6.75,16.17,3.82,30.04,20.56,1.5,False,False,True,1.7345999999999993,0.7416572466299894
6.87,7.43,37.43,12.1,2.15,44.9,3.07,True,False,False,6.622614285714283,0.5206418325148184
2.34,8.8,28.7,7.5,5.0,24.5,1.5,True,False,False,15.903199999999996,0.9939208941553099
386.07,4.56,3.05,12.1,32.12,2.44,3.1,True,False,False,2.2688000000000006,0.5071995023772748
137.0,4.7,34.8,9.58,14.9,45.8,1.5,False,False,True,11.323000000000002,0.8073683201908557
431.0,5.9,12.2,1.9,40.6,7.2,1.5,True,False,False,0.3057999999999999,0.5264253549382606
431.0,5.9,12.2,1.9,40.6,7.2,1.5,False,True,False,0.2996,0.5248794360675092
74.54,6.7,13.11,8.1,27.83,6.37,1.59,False,False,True,4.492300000000001,0.5553472615313108
2.78,9.4,24.7,8.1,6.1,6.2,3.0,True,False,False,19.365199999999987,0.5137964969713801
82.9,4.4,22.2,10.11,12.0,26.5,3.0,True,False,False,6.336366666666666,0.6441983661392832
57.0,7.3,17.8,9.66,11.7,15.8,3.0,True,False,False,2.988866666666668,0.5371480878807171
51.5,4.9,28.4,1.7,9.6,22.3,3.0,False,False,True,1.915866666666667,0.6261807479043003
17.7,7.6,25.7,6.1,2.6,46.1,1.5,True,False,False,1.676355555555557,0.5190796200024518
13.2,5.3,33.1,15.64,6.9,40.3,3.0,False,False,True,6.233950000000002,0.5996363190220119
17.8,7.46,25.83,12.1,2.68,46.02,3.02,False,True,False,3.87241,0.692622822786581
0.6,3.1,55.4,8.48,68.9,65.0,1.5,False,False,True,11.614199999999991,0.9367783561804105
4.08,6.8,24.6,7.7,2.5,62.6,3.0,True,False,False,13.533999999999994,0.5827323189732033
35.2,6.2,17.2,7.66,14.4,13.9,1.5,True,False,False,3.318235822510822,0.7030291097529113
30.57,5.87,30.16,5.23,3.98,36.84,3.0,False,False,True,2.97495,0.649091912909544
28.2,6.8,24.8,7.67,15.8,52.1,1.5,True,False,False,3.174215555555556,0.5434440633185874
9.7,6.0,33.0,8.35,2.3,47.1,3.0,False,False,True,7.121807142857144,0.517041610795891
35.2,6.2,17.2,3.8,14.4,13.9,1.5,True,False,False,2.3250764285714283,0.5187221355526072
23.7,6.2,31.2,3.91,10.8,30.9,1.5,True,False,False,2.917799365079364,0.6289697027238311
2.63,7.4,14.8,1.64,18.7,26.7,3.0,False,False,True,1.8167999999999989,0.6027172649708348
0.6,3.1,55.4,8.0,68.9,65.0,3.0,False,True,False,10.243799999999997,0.6355728385213372
17.56,7.61,25.81,4.0,2.65,46.1,2.94,False,True,False,1.5449999999999997,0.5878295384825114
57.0,7.3,17.8,9.6,11.7,15.8,3.0,True,False,False,2.974466666666668,0.5435063664725994
6.79,7.26,37.56,6.0,1.94,44.97,2.96,True,False,False,3.797275,0.510679625477589
17.8,7.2,25.8,11.7,9.5,36.0,3.0,True,False,False,3.204600000000001,0.5238319278920361
8.0,6.8,72.8,2.86,34.0,46.2,3.0,False,False,True,2.6972000000000005,0.5042998939938029
386.0,4.5,3.0,17.2,32.1,2.6,3.0,True,False,False,2.4662666666666646,0.5826674761127901
49.0,6.7,23.4,6.46,14.7,35.1,3.0,False,False,True,2.923267961646198,0.5016830032322654
12.76,4.32,34.46,5.9,26.71,70.97,1.52,True,False,False,7.621600000000001,0.8945798148795951
28.93,7.59,22.27,7.6,3.76,36.39,3.08,False,False,True,2.99235,0.5836195671396159
66.7,5.6,22.2,8.0,7.0,17.7,1.5,False,True,False,5.216328629032258,0.5040820665603484
83.0,4.42,22.22,4.1,11.98,26.51,1.71,True,False,False,3.3843600000000005,0.5852492287659045
2.78,9.4,24.7,7.93,6.1,6.2,1.5,True,False,False,18.44400000000001,0.5114979725956615
28.24,6.88,24.7,11.6,15.75,52.16,1.48,False,True,False,5.531533333333332,0.729390677984789
20.6,7.3,18.0,8.43,10.9,26.0,3.0,False,True,False,2.0439,0.5040249130588995
51.5,4.9,28.4,8.53,9.6,22.3,1.5,True,False,False,6.123199999999998,0.5456723325806759
112.0,3.8,7.0,10.1,3.5,4.5,3.0,False,False,True,7.978999999999997,0.5550262207923472
205.04,4.69,2.91,8.0,38.06,0.46,3.02,False,False,True,2.2759,0.5264502850424229
205.12,4.69,2.86,1.8,38.28,0.61,1.68,True,False,False,1.3238000000000003,0.5735133134908866
51.51,4.85,28.1,3.6,9.78,22.55,1.41,False,True,False,3.3987238095238093,0.5643225500792259
112.0,3.8,7.0,10.1,3.5,4.5,3.0,True,False,False,7.774399999999996,0.6738389812114467
9.9,5.89,32.98,8.0,2.31,47.04,3.01,False,False,True,7.055400000000001,0.5013499967195097
5.7,3.7,42.6,10.8,1.9,87.8,3.0,False,False,True,6.760400000000001,0.5840933548821118
2.78,9.4,24.7,3.4,6.1,6.2,3.0,False,True,False,8.5978,0.7828240323857911
1.27,7.02,29.35,11.6,7.11,32.27,1.39,False,True,False,5.359799999999998,0.5670438045983396
3.05,9.36,21.74,1.9,34.71,9.44,3.01,False,False,True,4.2498000000000005,0.5889920188364235
2.34,8.8,28.7,9.24,5.0,24.5,1.5,True,False,False,26.18600000000001,0.873691498747936
74.62,6.55,12.83,1.2,27.82,6.67,1.34,False,False,True,1.2192,0.5172930996816286
28.26,7.0,24.86,16.9,15.84,52.11,3.13,True,False,False,5.13765,0.5218984821629462
15.0,7.0,7.6,10.79,23.2,30.9,1.5,False,True,False,4.200185454545457,0.549879899961602
11.4,7.3,28.4,5.6,16.6,20.3,3.0,False,False,True,3.0042025274725286,0.526027085592716
74.4,5.6,24.2,5.96,7.5,15.3,1.5,True,False,False,2.980477824933688,0.5696633651927177
17.7,7.6,25.7,12.1,2.6,46.1,3.0,False,False,True,3.2141142857142846,0.5035285128516117
178.02,4.74,29.12,3.8,18.18,46.08,1.6,False,False,True,3.130466666666667,0.5101152863461392
9.7,6.0,33.0,11.68,2.3,47.1,1.5,False,True,False,7.181966666666664,0.5700283123812774
4.08,6.8,24.6,9.0,2.5,62.6,3.0,False,False,True,14.912799999999995,0.8684359465905682
177.9,4.8,29.1,7.22,18.2,46.1,3.0,False,True,False,3.661999999999999,0.5666018421512741
21.31,4.44,34.18,1.0,3.82,63.76,2.99,True,False,False,1.0432000000000006,0.5898148425096386
31.9,7.1,12.4,1.9,33.5,12.8,1.5,False,True,False,0.366,0.541404964039172
82.9,4.4,22.2,3.44,12.0,26.5,3.0,False,False,True,3.0454933333333343,0.5855242990718535
13.2,5.3,33.1,7.9,6.9,40.3,3.0,True,False,False,4.5967832537560485,0.5008041858675482
2.94,9.45,24.71,10.3,6.09,6.11,1.69,True,False,False,19.195999999999994,0.6049181019632066
5.7,3.7,42.6,8.0,1.9,87.8,3.0,True,False,False,4.372800000000001,0.6160462643674297
3.3,7.6,37.0,7.5,8.7,70.1,1.5,False,True,False,3.668398245614035,0.5934867212383255
11.38,7.25,28.36,7.7,16.59,20.32,3.02,True,False,False,2.61584,0.5880330436732039
49.0,6.7,23.4,1.4,14.7,35.1,3.0,False,False,True,1.390376016260162,0.5024059773646398
31.8,5.82,30.38,4.75,10.45,28.39,1.5,False,False,True,3.3308622222222213,0.5619642672453269
12.15,7.0,28.6,1.0,1.1,46.2,1.5,False,True,False,1.4598000000000002,0.5889920188364235
2.78,9.4,24.7,5.49,6.1,6.2,3.0,False,True,False,12.4974,0.7374196494783828
59.8,4.5,30.8,12.92,4.4,51.7,3.0,False,False,True,9.396266666666666,0.7238686576686315
17.73,7.51,25.81,4.0,2.51,46.13,1.63,False,False,True,1.9522666666666653,0.5418352948040437
35.2,6.2,17.2,5.57,14.4,13.9,1.5,False,True,False,2.6951587878787886,0.5854431073871272
51.5,4.9,28.4,7.34,9.6,22.3,1.5,False,True,False,5.842214285714282,0.5479061657490273
386.0,4.5,3.0,1.45,32.1,2.6,3.0,True,False,False,0.3148000000000002,0.5011999976960054
28.9,7.5,22.4,1.98,3.8,36.3,1.5,False,True,False,1.37744,0.5031399587217925
17.7,7.6,25.7,5.94,2.6,46.1,1.5,True,False,False,1.677955555555557,0.5244693261586976
17.8,7.2,25.8,1.0,9.5,36.0,3.0,False,False,True,0.4431,0.5357140758801833
74.4,5.6,24.2,1.65,7.5,15.3,3.0,False,True,False,1.345666666666667,0.53104335260896
111.85,4.53,13.81,8.0,15.97,17.54,2.89,False,True,False,2.177399999999999,0.519340345683128
31.9,7.1,12.4,17.5,33.5,12.8,3.0,False,True,False,5.124600000000004,0.5804448965089096
9.7,6.0,33.0,10.35,2.3,47.1,3.0,False,False,True,7.731407142857146,0.6126803097019705
29.8,7.3,46.4,5.07,20.9,18.6,1.5,False,False,True,1.9271117647058815,0.5480731010331696
29.8,7.3,46.4,3.58,20.9,18.6,3.0,True,False,False,1.946045098039216,0.5557558800079155
1.3,7.0,29.4,9.42,7.2,32.4,1.5,False,True,False,5.307783333333332,0.6937656008126445
48.85,6.71,23.46,8.2,14.71,35.06,3.12,False,False,True,3.9121238095238096,0.6015970190317108
49.0,6.7,23.4,6.77,14.7,35.1,1.5,False,True,False,3.003095238095238,0.514222352838362
6.84,7.3,37.6,5.9,2.0,44.9,1.5,True,False,False,3.732933333333333,0.5824729303863675
431.0,5.9,12.2,4.1,40.6,7.2,3.0,True,False,False,0.7527999999999996,0.5628655559067963
11.4,7.3,28.4,6.05,16.6,20.3,3.0,False,False,True,2.993602527472529,0.5606012436320914
9.7,6.0,33.0,3.42,2.3,47.1,3.0,False,False,True,3.531508333333335,0.5146187490075118
386.0,4.5,3.0,11.37,32.1,2.6,1.5,False,True,False,2.30615,0.5562977640380231
66.7,5.6,22.2,4.85,7.0,17.7,1.5,False,True,False,3.84248611111111,0.5442623034317757
31.9,7.1,12.4,6.31,33.5,12.8,3.0,True,False,False,2.040036666666666,0.6318038880937051
13.2,5.3,33.1,1.73,6.9,40.3,3.0,False,True,False,0.986,0.541404964039172
5.7,3.7,42.6,8.0,1.9,87.8,3.0,False,False,True,4.7644,0.6140574579737348
82.9,4.4,22.2,3.11,12.0,26.5,3.0,True,False,False,2.8386,0.5377778656593696
49.0,6.7,23.4,12.0,14.7,35.1,3.0,False,True,False,4.379172222222223,0.5197827230623441
204.95,4.61,2.88,17.6,38.1,0.73,3.04,False,True,False,3.853600000000002,0.6448322517466961
5.7,3.7,42.6,12.0,1.9,87.8,3.0,False,False,True,7.9125999999999985,0.5956566458576441
11.49,7.35,28.42,9.9,16.69,20.27,1.48,True,False,False,3.522866666666667,0.5604199728119053
4.08,6.8,24.6,2.39,2.5,62.6,3.0,False,False,True,4.7362,0.7835033052881087
17.7,7.6,25.7,8.0,2.6,46.1,3.0,True,False,False,2.064199999999999,0.5160444895776863
3.3,7.6,37.0,1.1,8.7,70.1,3.0,False,True,False,0.7740500000000001,0.5434029866016952
29.8,7.3,46.4,16.9,20.9,18.6,1.5,False,False,True,4.094099999999998,0.7322170064540755
4.89,7.5,54.4,4.11,5.7,70.4,3.0,True,False,False,3.7982888888888895,0.5204164195063093
66.7,5.6,22.2,11.61,7.0,17.7,1.5,False,True,False,6.122316129032257,0.6676740566600642
13.15,7.0,28.8,9.05,4.9,35.8,3.0,False,False,True,6.584666666666669,0.751133476788154
74.4,5.6,24.2,5.77,7.5,15.3,1.5,False,True,False,2.834643974358974,0.5998029117276852
112.0,4.5,13.8,12.0,16.0,17.6,1.5,True,False,False,2.8168181818181823,0.5207834721513916
